,cycle,id,candidate_name,party,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
5938,2002,N00000536,James H Douglas (R),R,VT01, , ,RN,,,0,0.0
5939,2006,N00027614,William C Davis (3),3,CT05, ,Y,3N,,1674.0,2071,397.0
5940,2016,N00033929,Trey Roberts (R),R,TX34, , ,RN,,,0,0.0
5941,2016,N00037442,Neal Dunn (R),R,FL02,Y,Y,RC,1000.0,433321.0,448844,14523.0
5942,2002,N00003264,Lincoln Davis (D),D,TN04,Y,Y,DW,667061.0,396266.0,1141279,77952.0
5943,2016,N00035390,Tim Sheridan (D),D,CA42,Y,Y,DC,,,4492,4492.0
5944,2006,N00024878,Tom Benigno (R),R,CA11, ,Y,RL,,5000.0,5000,0.0
5945,2002,N00002383,Charles H Taylor (R),R,NC11,Y,Y,RW,213775.0,328989.0,619358,76594.0
5946,2002,N00003108,Oliver Porter Stark III (R),R,TN06, , ,RN,,7305.0,7305,0.0
5947,2002,N00024812,Gunner Delay (R),R,AR03, ,Y,RL,56615.0,85037.0,141662,10.0
5948,2006,N00026657,Wayland R Smalley (R),R,OK02, ,Y,RN,,9351.0,9351,0.0
5949,2006,N00009586,Hilda L Solis (D),D,CA32,Y,Y,DW,487357.0,254899.0,788347,46091.0
5950,2016,N00031606,Karen Harrington (R),R,FL23, , ,RN,,-10000.0,-10000,0.0
5951,2002,N00013335,Norman H Jackman (D),D,NH02, ,Y,DL,,58500.0,75245,16745.0
5952,2006,N00000716,Donald M Payne (D),D,NJ10,Y,Y,DW,339680.0,212150.0,563795,11965.0
5953,2016,N00035404,Bob Johnson (R),R,GA01, , ,RN,1000.0,,1000,0.0
5954,2002,N00025720,Elizabeth Shanklin (3),3,NY17,Y,Y,3L,,7572.0,15377,7805.0
5955,2006,N00012586,Chris Chocola (R),R,IN02,Y,Y,RL,1751474.0,1680437.0,3574743,142832.0
5956,2002,N00007312,Sam Farr (D),D,CA17,Y,Y,DW,309180.0,128050.0,500039,62809.0
5957,2006,N00027734,David Domenic Langheier (R),R,FL09, ,Y,RL,,144944.0,173794,28850.0
5958,2006,N00028034,Dennis Spivack (D),D,DE01,Y,Y,DL,94060.0,144521.0,272014,33433.0
5959,2006,N00007312,Sam Farr (D),D,CA17,Y,Y,DW,382553.0,264981.0,734580,87046.0
5960,2002,N00025610,Donald Ray Birgel (R),R,MI01, ,Y,RL,3000.0,3848.0,11156,4308.0
5961,2002,N00000183,Tom Tierney (R),R,MA05, ,Y,RL,15013.0,250.0,16040,777.0
5962,2002,N00024773,Stephanie Herseth (D),D,SD01,Y,Y,DL,509420.0,744100.0,1622699,369179.0
5963,2002,N00013741,Chris Ferrell (D),D,TN05, ,Y,DN,,1250.0,18292,17042.0
5964,2002,N00025404,Dan Hiltgen (R),R,SC04, , ,RN,,2240.0,3136,896.0
5965,2002,N00001821,Steny H Hoyer (D),D,MD05,Y,Y,DW,792086.0,233120.0,1025206,0.0
5966,2016,N00033539,Randy Weber (R),R,TX14,Y,Y,RI,35250.0,173598.0,222546,13698.0
5967,2002,N00013349,Warren A Stewart (D),D,VA07, , ,DN,,,0,0.0
5968,2002,N00007779,Brian James Boquist (R),R,OR05,Y,Y,RL,5287.0,27769.0,49663,16607.0
5969,2016,N00029412,Steve Austria (R),R,OH07, , ,RN,,,0,0.0
5970,2002,N00025607,Scott Conwell (R),R,MD03,Y,Y,RL,,12000.0,12815,815.0
5971,2006,N00025461,Ada M Fisher (R),R,NC12,Y,Y,RL,1500.0,66099.0,236555,168956.0
5972,2002,N00026021,Barbara C Marumoto (R),R,HI02, , ,RL,4300.0,12829.0,19469,2340.0
5973,2006,N00027736,Al Fox Jr (D),D,FL11, ,Y,DL,5350.0,275455.0,293441,12636.0
5974,2016,N00030061,David C Bellavia (R),R,NY27, , ,RN,,,0,0.0
5975,2016,N00003098,Joe Turnham (D),D,AL03, , ,DN,,,0,0.0
5976,2002,N00024963,Francine Wendelboe (R),R,NH01, ,Y,RL,4997.0,21589.0,35744,9158.0
5977,2016,N00034429,Erik Martin Dilan (D),D,NY07, , ,DN,,,0,0.0
5978,2002,N00007151,Dana Rohrabacher (R),R,CA46,Y,Y,RW,87709.0,237905.0,363528,37914.0
5979,2016,N00030933,Raj Goyle (D),D,KS04, , ,DN,,,125,125.0
5980,2006,N00027592,Georgia Berner (D),D,PA04, ,Y,DL,4000.0,187420.0,242115,50695.0
5981,2006,N00028711,Olangee Breech (D),D,LA03,Y,Y,DL,,4479.0,4805,326.0
5982,2016,N00033364,Stacey Lawson (D),D,CA02, , ,DN,,,0,0.0
5983,2016,N00036184,Mark Levine (D),D,VA08, , ,DN,500.0,200.0,700,0.0
5984,2016,N00036328,Dierdre Paul (R),R,NJ09, , ,RN,,,0,0.0
5985,2002,N00012524,Robert M Simpson (D),D,CA38, , ,DN,1000.0,,1000,0.0
5986,2006,N00028234,Phil Hare (D),D,IL17,Y,Y,DW,679928.0,296660.0,1081695,105107.0
5987,2006,N00028953,Venus Ramey (I),I,KY01, , ,3N,,20101.0,20101,0.0
5988,2006,N00028006,Richard W Barton (R),R,MA06,Y,Y,RL,,29150.0,51925,22775.0
5989,2000,N00000859,David N Del Vecchio (D),D,NJ12, , ,DN,,,0,
5990,2008,N00003897,John Hostettler (R),R,IN08, , ,RN,1572.0,-216.0,1356,0.0
5991,2006,N00002327,Sue Myrick (R),R,NC09,Y,Y,RW,588515.0,614985.0,1241675,38175.0
5992,2002,N00024905,Robert Dean Finch (D),D,GA12, ,Y,DL,,26786.0,53521,26735.0
5993,2002,N00012770,Michael J Lapolla (D),D,NJ07, , ,DN,2000.0,15700.0,37400,19700.0
5994,2016,N00029170,Dan Grant (D),D,TX10, , ,DN,,,0,0.0
5995,2016,N00029170,Dan Grant (D),D,TX10, , ,DN,,,0,0.0
5996,2006,N00003105,Marsha Blackburn (R),R,TN07,Y,Y,RW,527412.0,571977.0,1195412,96023.0
5997,2002,N00024942,Jeffrey Thomas Bedingfield (R),R,CO04, ,Y,RL,8000.0,273219.0,321770,40551.0
5998,2002,N00025245,Benjamin Allen (D),D,GA12, ,Y,DL,1000.0,29477.0,40603,10126.0
5999,2016,N00031260,Lou Ann Zelenik (R),R,TN06, , ,RN,,,0,0.0
6000,2002,N00013868,Marc R Pacheco (D),D,MA09, ,Y,DL,60092.0,137717.0,261379,63570.0
6001,2016,N00002725,Deb Pueschel (3),3,FL04, , ,3N,,,0,0.0
6002,2016,N00026113,Mark Assini (R),R,NY25, , ,RN,,2150.0,2895,745.0
6003,2002,N00002428,Henry Brown (R),R,SC01,Y,Y,RW,221280.0,193198.0,420003,5525.0
6004,2006,N00026444,David Vanhoy (R),R,NC05, , ,RN,,,0,0.0
6005,2002,N00002468,Franklin Delano Raddish (R),R,SC04, , ,RN,,2399.0,2399,0.0
6006,2016,N00034726,Tawana W Cadien (D),D,TX10, , ,DN,,,170,170.0
6007,2002,N00024778,Andrew Holder (R),R,CA47, ,Y,RN,,10350.0,22375,12025.0
6008,2016,N00033005,Chuck Meyer (R),R,TX36, , ,RN,,,0,0.0
6009,2002,N00002327,Sue Myrick (R),R,NC09,Y,Y,RW,315952.0,417949.0,790846,56945.0
6010,2016,N00035643,Ron Walters (R),R,WV02, , ,RN,,,0,0.0
6011,2006,N00028000,Michael T Jenkins (R),R,AZ08, ,Y,RL,,5024.0,9737,4713.0
6012,2006,N00027787,Glenn Melancon (D),D,TX04,Y,Y,DL,4660.0,38366.0,62500,19474.0
6013,2016,N00009723,Jose A Hernandez-Mayoral (D),D,PR00, , ,DN,,,0,0.0
6014,2016,N00033985,Wendy Rogers (R),R,AZ09, , ,RN,,,0,0.0
6015,2002,N00025578,Randy Robert Camacho (D),D,AZ02,Y,Y,DL,20000.0,8975.0,58496,29521.0
6016,2006,N00028749,Danniel Maio (R),R,NY14,Y,Y,RL,,44575.0,44575,0.0
6017,2016,N00038256,Deb Bullwinkel (D),D,IL08,Y,Y,DO,,29100.0,45575,16475.0
6018,2006,N00008122,Eddie Bernice Johnson (D),D,TX30,Y,Y,DW,154775.0,244280.0,412048,12993.0
6019,2006,N00007279,Michael Brian Stoker (R),R,CA22, , ,RN,-4000.0,,-4000,0.0
6020,2016,N00036105,David Kanuth (D),D,CA33, , ,DN,,-5200.0,-5200,0.0
6021,2016,N00037410,Carla Spalding (R),R,FL18,Y,Y,RO,,1907.0,4295,2388.0
6022,2002,N00024973,Richard Bruce Whiting (R),R,AZ01, ,Y,RL,,165761.0,225513,59752.0
6023,2016,N00035396,Glo Smith (R),R,FL05, , ,RC,,3526.0,5986,2460.0
6024,2016,N00035396,Glo Smith (R),R,FL05,Y,Y,RC,,3526.0,5986,2460.0
6025,2002,N00005528,J C Watts Jr (R),R,OK04, ,Y,RI,320432.0,246142.0,742508,175934.0
6026,2006,N00028330,Shantu Shah (D),D,OR01, ,Y,DL,,1501.0,2522,1021.0
6027,2006,N00028663,Neeraj C Nigam (I),I,VA10,Y,Y,3L,,9208.0,5208,-4000.0
6028,2002,N00006821,Steve Horn (R),R,CA39, ,Y,RI,-1000.0,2500.0,1500,0.0
6029,2002,N00024862,Geoff Davis (R),R,KY04,Y,Y,RL,291642.0,413417.0,769333,64274.0
6030,2002,N00003611,Rick H Jeric (R),R,OH13, , ,RN,,,0,0.0
6031,2006,N00000743,Scott Garrett (R),R,NJ05,Y,Y,RW,422292.0,571933.0,1117151,122926.0
6032,2016,N00033720,Richard W Allen (R),R,GA12,Y,Y,RI,194497.0,257700.0,481444,29247.0
6033,2016,N00029168,Pedro Pierluisi (D),D,PR00, , ,DI,20850.0,22650.0,43500,0.0
6034,2016,N00035572,Thuy Lowe (R),R,FL05, , ,RC,,2250.0,3767,1517.0
6035,2016,N00035572,Thuy Lowe (R),R,FL05,Y,Y,RC,,2250.0,3767,1517.0
6036,2016,N00035225,Anthony A Beale (D),D,IL02, , ,DN,,,0,0.0
6037,2002,N00025882,Ed Case (D),D,HI02, ,Y,DW,17700.0,158425.0,276604,100479.0
6038,2016,N00035431,Seth Moulton (D),D,MA06,Y,Y,DI,225430.0,936504.0,1221991,60057.0
6039,2016,N00036025,Suzanne Scholte (R),R,VA11, , ,RN,,1950.0,3475,1525.0
6040,2002,N00007279,Michael Brian Stoker (R),R,CA22, , ,RN,619.0,4350.0,5419,450.0
6041,2002,N00025974,Frank W Creel (3),3,VA11,Y,Y,3L,,6899.0,10891,3992.0
6042,2016,N00037526,Jesse Sbaih (D),D,NV03,Y,Y,DO,,96600.0,100304,3704.0
6043,2006,N00028491,Marvin Pixton III (I),I,VA01,Y,Y,3L,,11350.0,5410,-5940.0
6044,2002,N00012658,Thomas J Flynn (D),D,WA05, , ,DN,15000.0,2372.0,17372,0.0
6045,2016,N00038444,Pete Lopez (R),R,NY19,Y,Y,RO,,,2790,2790.0
6046,2016,N00037014,Katcho Achadjian (R),R,CA24,Y,Y,RO,,203478.0,233252,29774.0
6047,2002,N00008122,Eddie Bernice Johnson (D),D,TX30,Y,Y,DW,246297.0,141935.0,399162,10930.0
6048,2016,N00026221,David Gill (I),I,IL13,Y,Y,3C,,255.0,1915,1660.0
6049,2006,N00028053,Don Hall (D),D,WI01, ,Y,DL,,2650.0,-1312,-3962.0
6050,2006,N00027586,William Eric Minamyer (R),R,OH02, ,Y,RL,,50900.0,51070,170.0
6051,2006,N00026106,Debbie Wasserman Schultz (D),D,FL20,Y,Y,DW,541153.0,466777.0,1033107,25177.0
6052,2002,N00005960,Charlie A Gonzalez (D),D,TX20,Y,Y,DW,403575.0,185610.0,596620,7435.0
6053,2002,N00001746,Chaka Fattah (D),D,PA02,Y,Y,DW,197877.0,108296.0,336879,30706.0
6054,2006,N00028521,James W Reeves (I),I,TN01,Y,Y,3L,,9409.0,9509,100.0
6055,2002,N00025552,Adam Cox (D),D,TN05, ,Y,DL,,14057.0,31271,17214.0
6056,2016,N00033273,Travis Grantham (R),R,AZ09, , ,RN,,,0,0.0
6057,2006,N00025327,Katherine Fox Carr (D),D,IN05, , ,DL,8061.0,1219.0,10741,1461.0
6058,2002,N00007479,Zoe Lofgren (D),D,CA16,Y,Y,DW,200770.0,228927.0,479548,49851.0
6059,2006,N00028228,Selden Spencer (D),D,IA04,Y,Y,DL,35047.0,246533.0,426575,144995.0
6060,2016,N00029405,Domenic Recchia (D),D,NY11, , ,DN,,248.0,326,78.0
6061,2002,N00025327,Katherine Fox Carr (D),D,IN05,Y,Y,DL,2750.0,2500.0,10747,5497.0
6062,2006,N00007479,Zoe Lofgren (D),D,CA16,Y,Y,DW,314321.0,290197.0,640476,35958.0
6063,2006,N00005960,Charlie A Gonzalez (D),D,TX20,Y,Y,DW,490308.0,232831.0,747564,24425.0
6064,2016,N00035316,Corry Westbrook (D),D,FL08, , ,DN,,,0,0.0
6065,2016,N00036151,Arthur Rich (R),R,NC01, , ,RN,,,0,0.0
6066,2006,N00026818,John Timothy Russell (D),D,FL05,Y,Y,DL,18500.0,62115.0,91960,11345.0
6067,2006,N00027063,Samara Barend (D),D,NY29, , ,DN,-500.0,750.0,250,0.0
6068,2002,N00000167,Matthew J Amorello (R),R,MA03, , ,RN,,1950.0,11650,9700.0
6069,2006,N00027782,Fred Morgan (R),R,OK05, ,Y,RL,42200.0,340859.0,424630,41571.0
6070,2002,N00004836,Ed H Smith (D),D,IL07, , ,DN,1000.0,500.0,1500,0.0
6071,2006,N00028790,Harry Arthur Gardner Jr (I),I,CA23, , ,3N,,5000.0,5000,0.0
6072,2016,N00028416,Andy Miscuk (D),D,DC00, , ,DN,,,0,0.0
6073,2006,N00013847,John Sullivan (R),R,OK01,Y,Y,RW,512154.0,351740.0,885087,21193.0
6074,2000,N00000710,Richard S Hester Sr (3),3,NJ13,Y,Y,3L,,,0,
6075,2002,N00003535,Sherrod Brown (D),D,OH13,Y,Y,DW,516106.0,399175.0,952938,37657.0
6076,2002,N00004193,Dean Michael Atobelli (R),R,MI01, , ,RN,,,0,0.0
6077,2016,N00001579,Allyson Schwartz (D),D,PA13, , ,DN,,,0,0.0
6078,2006,N00001542,Melissa Brown (R),R,PA13, , ,RN,-4000.0,3599.0,-226,175.0
6079,2016,N00033281,Tulsi Gabbard (D),D,HI02,Y,Y,DI,177224.0,476406.0,701454,47824.0
6080,2016,N00007700,Darlene Hooley (D),D,OR05, , ,DN,,,0,0.0
6081,2006,N00028561,Artis Cash (D),D,LA04,Y,Y,DL,,2200.0,2780,580.0
6082,2006,N00026944,David Phillip Horn (3),3,MI07,Y, ,3L,,658.0,823,165.0
6083,2016,N00035285,Edward MacDougall (R),R,FL26, , ,RN,,,0,0.0
6084,2002,N00001026,Paul J Feiner (D),D,NY20, , ,DN,,5400.0,6183,783.0
6085,2006,N00009571,Mike Ross (D),D,AR04,Y,Y,DW,775017.0,421491.0,1289103,92595.0
6086,2006,N00000010,Dan Burton (R),R,IN05,Y,Y,RW,197824.0,235187.0,454956,21945.0
6087,2004,N00027206,Kevin Dale Chiasson (R),R,LA03,Y,Y,RL,5000.0,4350.0,15700,6350.0
6088,2004,N00026462,Arlene Wohlgemuth (R),R,TX17,Y,Y,RL,991111.0,1944231.0,3352384,417042.0
6089,2002,N00007291,Clifford D Unruh (R),R,CA20, , ,RN,,,0,0.0
6090,2002,N00009763,Christopher M Vance (R),R,WA09, , ,RN,,900.0,1952,1052.0
6091,2006,N00009774,Xavier Becerra (D),D,CA31,Y,Y,DW,588656.0,223239.0,822300,10405.0
6092,2016,N00034809,Brad Staats (R),R,TN05, , ,RN,,,0,0.0
6093,2002,N00000010,Dan Burton (R),R,IN05,Y,Y,RW,238834.0,309094.0,653128,105200.0
6094,2016,N00032459,Chip Flanegan (R),R,GA03, , ,RN,,,50,50.0
6095,2016,N00036011,Doug Owens (D),D,UT04, , ,DN,29500.0,252439.0,357859,75920.0
6096,2016,N00027239,Daniel Lipinski (D),D,IL03,Y,Y,DI,210950.0,74851.0,300661,14860.0
6097,2002,N00024928,Richard E Lucey (3),3,MI03,Y,Y,3L,1200.0,,2710,1510.0
6098,2016,N00036409,Glenn S Grothman (R),R,WI06,Y,Y,RI,86248.0,182086.0,315005,46671.0
6099,2006,N00026523,S Sonny Sardo (R),R,CA26, ,Y,RL,,43778.0,66793,23015.0
6100,2000,N00000701,Carlos E Munoz (R),R,NJ13, ,Y,RL,,,0,
6101,2016,N00035739,Dan Frei (R),R,NE02, , ,RN,,,0,0.0
6102,2006,N00027157,Bob Donahue (D),D,AZ01, ,Y,DL,,5284.0,5659,375.0
6103,2016,N00033049,John M Atkinson (D),D,IL03, , ,DN,,,0,0.0
6104,2002,N00012473,Troy David Liggett (D),D,IN02, , ,DN,,30.0,30,0.0
6105,2002,N00004133,Fred Upton (R),R,MI06,Y,Y,RW,611704.0,420019.0,1124577,92854.0
6106,2016,N00035819,Brad Allen (R),R,CA24, , ,RN,,,0,0.0
6107,2006,N00027974,Mark Irving Shepard (R),R,VT01, ,Y,RL,,74573.0,95241,20668.0
6108,2006,N00007999,Don Young (R),R,AK01,Y,Y,RW,692438.0,994244.0,1736848,50166.0
6109,2016,N00027600,Darcy Burner (D),D,WA01, , ,DN,,,0,0.0
6110,2016,N00002526,Bob Barr (R),R,GA11, , ,RN,,2600.0,2600,0.0
6111,2016,N00002526,Bob Barr (R),R,GA11, , ,RN,,2600.0,2600,0.0
6112,2002,N00024752,Steven Spellman (D),D,CT02, ,Y,DC,,16594.0,26105,9511.0
6113,2002,N00006349,Chris Cannon (R),R,UT03,Y,Y,RW,218710.0,126808.0,351566,6048.0
6114,2016,N00009704,Brad R Carson (D),D,OK02, , ,DN,,,0,0.0
6115,2016,N00036304,Gardenia Henley (D),D,NC05, , ,DN,,,28,28.0
6116,2006,N00026252,Nancy Skinner (D),D,MI09,Y,Y,DL,108490.0,218490.0,463947,136967.0
6117,2016,N00035808,Dan Levine (D),D,CA01, , ,DN,,500.0,500,0.0
6118,2016,N00035333,Steve Anthony Colangelo (R),R,CA09, , ,RN,,,0,0.0
6119,2000,N00006513,John A Uhrich (3),3,NM01, , ,3N,,,0,
6120,2006,N00006517,Patricia A Madrid (D),D,NM01,Y,Y,DL,1275007.0,2505217.0,4404744,624520.0
6121,2006,N00006436,Stan Barnes (R),R,AZ06, , ,RN,250.0,,250,0.0
6122,2016,N00035856,Lizbeth Benacquisto (R),R,FL19, , ,RN,-1000.0,,-875,125.0
6123,2002,N00004093,Alan Lee Cropsey (R),R,MI10, , ,RN,200.0,,200,0.0
6124,2002,N00025033,Steven Joyce (R),R,ME01,Y,Y,RL,5289.0,65437.0,97702,26976.0
6125,2016,N00030211,Peter Theron (R),R,WI02, , ,RN,,,1264,1264.0
6126,2006,N00006349,Chris Cannon (R),R,UT03,Y,Y,RW,742290.0,275745.0,1030367,12332.0
6127,2000,N00006539,Betty Turrietta-Koury (R),R,NM01, , ,RN,,,0,
6128,2016,N00035698,Shelley Kais (R),R,AZ02, , ,RN,,,37,37.0
6129,2016,N00000939,Jerrold Nadler (D),D,NY10,Y,Y,DI,188400.0,513783.0,715493,13310.0
6130,2002,N00025015,Daniel K Hagood (R),R,TX05, ,Y,RL,1000.0,114391.0,120386,4995.0
6131,2002,N00005336,Bill Barrett (R),R,NE03, , ,RN,46.0,,46,0.0
6132,2016,N00036353,Janet  Garrett (D),D,OH04, , ,DN,,750.0,11618,10868.0
6133,2004,N00026941,Ronald A Crews (R),R,MA03,Y,Y,RL,6250.0,95010.0,139675,38415.0
6134,2006,N00027891,Dan Maffei (D),D,NY25,Y,Y,DL,748895.0,500019.0,1395307,146393.0
6135,2016,N00001295,Tom Reynolds (R),R,NY26, , ,RN,,,0,0.0
6136,2014,N00029988,Kim Schmett (R),R,IA03, , ,RN,4000.0,3250.0,7775,525.0
6137,2010,N00007397,Pete Stark (D),D,CA13,Y,Y,DW,437850.0,31701.0,482469,12918.0
6138,2014,N00000275,Barney Frank (D),D,MA04, , ,DN,,,0,0.0
6139,2014,N00035835,Jim Stieringer (R),R,CA53, ,Y,RL,,,0,0.0
6140,2014,N00034562,Jim Dougherty (D),D,TX02, , ,DN,,,50,50.0
6141,2010,N00030710,Michael Halfacre (R),R,NJ12, ,Y,RN,0.0,86180.0,108993,22813.0
6142,2010,N00032004,Christopher Todd Sharkey (R),R,OH13, ,Y,RL,,6300.0,6475,175.0
6143,2010,N00031226,Jackie Walorski (R),R,IN02,Y,Y,RL,342368.0,841996.0,1397531,213167.0
6144,2014,N00036350,Nicholas S. Di Iorio (R),R,NY12,Y,Y,RL,250.0,78592.0,85857,7015.0
6145,2014,N00036186,Derek Hyra (D),D,VA08, ,Y,DL,409.0,31021.0,36480,5050.0
6146,2014,N00033203,Craig Huey (R),R,CA36, , ,RN,,,0,0.0
6147,2014,N00035461,Art Halvorson (R),R,PA09, ,Y,RL,3125.0,75539.0,95240,16576.0
6148,2010,N00005985,Henry Bonilla (R),R,TX23, , ,RN,-4000.0,,-4000,0.0
6149,2010,N00005794,Chet Edwards (D),D,TX17,Y,Y,DL,1456687.0,2188489.0,3780726,135550.0
6150,2014,N00029338,Dean Allen Hrbacek (R),R,TX22, , ,RN,,,0,0.0
6151,2014,N00035972,John Lee Ratcliffe (R),R,TX04,Y,Y,RW,276518.0,606159.0,996467,113790.0
6152,2010,N00030960,Lainey Melnick (D),D,TX21,Y,Y,DL,5600.0,15969.0,35260,13691.0
6153,2014,N00006882,Buck Mckeon (R),R,CA25, ,Y,RI,285305.0,178421.0,465174,1448.0
6154,2014,N00000652,Christopher Shays (R),R,CT04, , ,RN,-3000.0,,-3000,0.0
6155,2014,N00031092,John E. Krause (R),R,FL01, ,Y,RL,,14570.0,18485,3915.0
6156,2010,N00030772,Ruth McClung (R),R,AZ07,Y,Y,RL,250952.0,343127.0,905549,311470.0
6157,2010,N00026696,Paul B. Haring (R),R,TX15, ,Y,RL,,3500.0,3735,235.0
6158,2000,N00006581,Gregory E Sowards (R),R,NM02, , ,RN,,,0,
6159,2010,N00031052,Marvin Carlson (R),R,MI07, ,Y,RL,65.0,36580.0,42144,5499.0
6160,2014,N00033835,Neil Burns (D),D,TX08, , ,DN,,,0,0.0
6161,2014,N00033342,Dan Bongino (R),R,MD06, , ,RC,50407.0,363169.0,1203190,789614.0
6162,2014,N00035413,Mark Lofgren (R),R,IA02, ,Y,RL,1600.0,82722.0,105688,21366.0
6163,2014,N00035744,Michael A. Walrond (D),D,NY13, ,Y,DL,,120597.0,180876,60279.0
6164,2010,N00002884,Alcee L. Hastings (D),D,FL23,Y,Y,DW,387985.0,320819.0,742620,33816.0
6165,2010,N00030248,Byron Lynn Lee (D),D,LA02, , ,DN,,121000.0,121000,0.0
6166,2014,N00033756,Rick Newton (R),R,NM03, , ,RN,,5183.0,5183,0.0
6167,2010,N00030177,Lee Ferrell (R),R,GA02, ,Y,RL,,1600.0,1600,0.0
6168,2010,N00030640,Brian T. Campbell (R),R,CO07, ,Y,RN,,9555.0,14366,4811.0
6169,2010,N00030600,Judy Chu (D),D,CA32,Y,Y,DW,706729.0,1486110.0,2468779,275940.0
6170,2010,N00029478,"Wil Armstrong,  III (R)",R,CO06, , ,RN,,1300.0,1300,0.0
6171,2014,N00026175,Richard Snuffer (R),R,WV03, , ,RN,-1000.0,1091.0,91,0.0
6172,2014,N00031718,Steve Mehta (R),R,AZ01, , ,RN,,,0,0.0
6173,2010,N00002315,Robin Hayes (R),R,NC08, , ,RN,-1592.0,172982.0,175657,4267.0
6174,2014,N00034414,Tony Foriest (D),D,NC06, , ,DN,,,0,0.0
6175,2014,N00035454,Erin Bilbray Kohn (D),D,NV03,Y,Y,DL,367903.0,692546.0,1192331,131882.0
6176,2010,N00000554,Demetrios S Giannaros (D),D,CT06, , ,DN,400.0,,400,0.0
6177,2014,N00005906,Ron Paul (R),R,TX14, , ,RN,-1000.0,-500.0,-1500,0.0
6178,2010,N00030687,Tyler Timberlake Russell (R),R,TX08, ,Y,RL,250.0,850.0,4898,3798.0
6179,2014,N00033372,Lee C. Rogers (D),D,CA25, ,Y,DL,95314.0,698711.0,907274,113249.0
6180,2014,N00028039,Ken Stepp (D),D,KY05,Y,Y,DL,,1869.0,1869,0.0
6181,2010,N00030174,Don Baldauf (R),R,FL13, ,Y,RL,,13700.0,13700,0.0
6182,2010,N00031673,Bryan Keith Underwood (R),R,TX28,Y,Y,RL,554.0,76419.0,141782,64809.0
6183,2010,N00031363,Jimmy Lakey (R),R,CO07, ,Y,RN,1500.0,10.0,1510,0.0
6184,2000,N00006554,Padraig Malachy Lynch (R),R,NM03, , ,RN,,,0,
6185,2014,N00035561,Evan Thomas (D),D,CA25, ,Y,DL,,13899.0,13899,0.0
6186,2000,N00006594,Jim Burns (L),L,NV01, , ,3N,,,0,
6187,2010,N00031928,Darren Brinksneader (I),I,KY03, ,Y,3N,,2750.0,2875,125.0
6188,2010,N00030696,Marc William Savard (R),R,WI08, ,Y,RL,,43606.0,47144,3538.0
6189,2010,N00009618,Adam H. Putnam (R),R,FL12, , ,RI,13130.0,27800.0,40987,57.0
6190,2014,N00034274,Shmuley Boteach (R),R,NJ09, , ,RN,,1339.0,1339,0.0
6191,2014,N00007967,Thomas S. Foley (D),D,WA05, , ,DN,,265.0,265,0.0
6192,2010,N00030759,Ryan L. Frazier (R),R,CO07, , ,RL,362950.0,1260547.0,1876800,253303.0
6193,2014,N00003209,John J. Duncan Jr (R),R,TN02,Y,Y,RW,321000.0,127106.0,459931,11825.0
6194,2014,N00036698,Jim Lawrence (R),R,NH02, ,Y,RL,,12050.0,13577,1527.0
6195,2010,N00007936,Brian Baird (D),D,WA03, ,Y,DI,91499.0,33400.0,125694,795.0
6196,2000,N00006655,Robert Seale (R),R,NV02, , ,RN,,,0,
6197,2010,N00029971,Harold Wilford Bidlack (D),D,CO05, , ,DN,-1500.0,,-1500,0.0
6198,2010,N00032721,Daryl Romeyn (D),D,WA05,Y,Y,DL,2115.0,7583.0,12933,3235.0
6199,2014,N00030414,Aubrey Immelman (R),R,MN06, , ,RN,,,0,0.0
6200,2014,N00031645,Hombre Liggett (R),R,OH07, , ,RN,,,0,0.0
6201,2014,N00035709,Andrew Whallon (R),R,CA47,Y,Y,RL,,1732.0,3267,1535.0
6202,2014,N00034442,Donna McAleer (D),D,UT01,Y,Y,DL,31500.0,195754.0,235316,8062.0
6203,2010,N00030256,John Wayne Tucker (R),R,MO03, ,Y,RL,,2250.0,5990,3740.0
6204,2010,N00031106,Jean Schodorf (R),R,KS04, ,Y,RL,20997.0,49026.0,88655,18632.0
6205,2014,N00031402,Michel Faulkner (R),R,NY15, , ,RN,,475.0,534,59.0
6206,2014,N00033886,Greg Andrews (R),R,IN02, , ,RN,,1700.0,1700,0.0
6207,2010,N00009719,Todd Platts (R),R,PA19,Y,Y,RW,10679.0,137809.0,223967,75479.0
6208,2010,N00029021,Ricardo Munoz (D),D,IL04, , ,DN,10000.0,,10000,0.0
6209,2014,N00007009,Ron Packard (R),R,CA48, , ,RN,,,0,0.0
6210,2010,N00030956,Robin Smith (R),R,TN03, ,Y,RL,121971.0,651659.0,851397,77767.0
6211,2014,N00032384,Shane Jett (R),R,OK05, ,Y,RL,,71550.0,78100,6550.0
6212,2014,N00035950,Clark Jolley (R),R,OK05, ,Y,RL,39600.0,256670.0,304630,8360.0
6213,2014,N00033238,Christopher G. Donovan (D),D,CT05, , ,DN,,6796.0,10879,4083.0
6214,2014,N00035133,Daniel Cummings (3),3,WY01,Y,Y,3L,,,0,0.0
6215,2010,N00031495,Theresa Kormos (R),R,IL12, ,Y,RL,,3000.0,3100,100.0
6216,2010,N00030690,Frank Mazzapica (R),R,TX29, ,Y,RL,250.0,12750.0,13200,200.0
6217,2014,N00036117,Brian Lara (R),R,FL18, ,Y,RL,,128883.0,130538,1655.0
