cycle,cid,candidate_name,party,state,district,campaign,cycle_candidate,recip_code,nopacs,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
2010,N00026286,James R. (Rick) Crawford,D,GA,GA-11,CON, ,DN, ,14500.0,225.0,14725,
2010,N00031943,Donald Cecil Volaric,R,MI,MI-12,CON,Y,RL, ,10953.0,29155.0,40108,
2010,N00032015,Barbara H. Hafer,D,PA,PA-12,CON,Y,DN, ,1429.0,,1429,
2010,N00032060,Warren P. Brown,I,OH,,SEN,Y,3L, ,2000.0,,2000,
2010,N00029201,Jim Hannan,D,NM,,SEN, ,DN, ,1000.0,,1000,
2010,N00030709,Mark Desaulnier,D,CA,CA-10,CON,Y,DL, ,111721.0,408292.0,520013,
2010,N00009775,Michael N. Castle,R,DE,,SEN, ,RL, ,1127039.0,1582906.0,2709945,
2010,N00007584,Wally Herger,R,CA,CA-02,CON,Y,RW, ,685488.0,208041.0,893529,
2010,N00031148,Charles David Holloway,R,TX,TX-28,CON,Y,RN, ,500.0,,500,
2010,N00031180,John Dennis,R,CA,CA-08,CON,Y,RL, ,14758.0,528845.0,543603,
2010,N00032555,Joe Miller,R,AK,,SEN,Y,RL, ,2081314.0,1718020.0,3799334,
2012,N00034310,Jack Orswell,R,CA,CA-27,CON,Y,RL, ,10504.0,124669.0,135173,
2012,N00031921,Trent Van Haaften,D,IN,IN-08,CON, ,DN, ,-1000.0,,-1000,
2012,N00030870,James A. Barnett,R,KS,KS-01,CON, ,RN, ,2000.0,,2000,
2012,N00030806,Howard Wayne Houchen,R,OK,OK-02,CON, ,RN, ,2063.0,,2063,
2012,N00029850,Jason C King,D,FL,FL-14,CON, ,DN, ,200.0,200.0,400,
2012,N00003569,Jeffrey D Johnson,D,OH,OH-11,CON, ,DN, ,3500.0,,3500,
2012,N00030840,Michael Mentzer,R,PA,,SEN, ,RN, ,250.0,,250,
2012,N00032629,Charles Allen,D,WA,WA-07,CON, ,DC, ,1000.0,,1000,
2012,N00029016,Al Franken,D,MN,,SEN, ,DI, ,231159.0,1186836.0,1417995,
2012,N00033548,Joe Kopsick,I,WI,WI-02,CON,Y,3L, ,1000.0,,1000,
2014,N00009571,Mike Ross,D,AR,AR-04,CON, ,DN, ,600.0,,600,
2014,N00009668,Mike Rogers,R,MI,MI-08,CON,Y,RI, ,711156.0,159390.0,870546,
2014,N00031263,Scott W. Taylor,R,VA,VA-02,CON, ,RN, ,1000.0,,1000,
2014,N00024777,Ginny Brown-Waite,R,FL,FL-05,CON, ,RN, ,10.0,,10,
2014,N00034795,Daniel J. Cavanagh,3,NY,NY-09,CON,Y,3L, ,25.0,,25,
2014,N00034989,Rachel Robinson,D,TN,TN-06,CON, ,DN, ,8900.0,,8900,
2014,N00035371,Greg Brannon,R,NC,,SEN,Y,RL, ,213765.0,510612.0,724377,
2012,N00034154,Bob Fuehr,R,UT,UT-04,CON,Y,RN, ,,9250.0,9250,
2000,N00012948,William Clay Thrash,D,MS,MS-03,CON,Y,DL, ,320.0,,320,
2000,N00006268,Dane H Watkins,R,ID,ID-02,CON, ,RN, ,-2000.0,,-2000,
2000,N00003777,Bob Kern,D,IN,IN-10,CON,Y,DL, ,500.0,,500,
2000,N00001847,Monique Mayes Brown,D,MD,MD-06,CON, ,DN, ,13500.0,,13500,
2000,N00001806,James L Oberstar,D,MN,MN-08,CON,Y,DW, ,578657.0,184728.0,763385,
2000,N00005033,John Ross,D,MO,MO-02,CON, ,DN, ,3500.0,,3500,
2000,N00001227,William H (Bud) Walker,R,NY,NY-26,CON, ,RN, ,1000.0,,1000,
2000,N00013413,Thomas G Pillsworth,R,NY,NY-21,CON,Y,RL, ,252.0,500.0,752,
2000,N00004954,Kenneth Charles Wiezer,D,IL,IL-12,CON,Y,DL, ,328.0,,328,
2000,N00001930,John Richard Taylor,R,MD,,SEN, ,RN, ,500.0,,500,
2000,N00004509,Hubert H Humphrey III,D,MN,,SEN, ,DN, ,18500.0,5000.0,23500,
2000,N00005303,Bob Kerrey,D,NE,,SEN,Y,DI, ,606088.0,916424.0,1522512,
2000,N00012494,Harry C O'Leary,D,WI,WI-01,CON,Y,DN, ,375.0,,375,
2000,N00001686,Jim Bunn,R,OR,OR-05,CON, ,RN, ,-500.0,,-500,
2000,N00013599,J Frederic Staples,L,ME,ME-01,CON,Y,3L, ,500.0,,500,
2000,N00013097,Richard H Campbell,R,ME,ME-02,CON,Y,RL, ,3349.0,51802.0,55151,
2000,N00007325,Bill Quraishi,R,CA,CA-14,CON,Y,RL, ,1328.0,,1328,
2002,N00013441,Jeffrey E Graham,I,NY,,SEN, ,3N, ,11500.0,,11500,
2002,N00005617,Don Nickles,R,OK,,SEN, ,RI, ,100437.0,22100.0,122537,
2002,N00004583,Tom Daschle,D,SD,,SEN, ,DI, ,487006.0,986978.0,1473984,
2002,N00009927,Ezell Harris Jr,R,FL,,SEN, ,RN, ,3500.0,,3500,
2002,N00001912,Kenneth L Wayman,R,MD,,SEN, ,RN, ,750.0,,750,
2002,N00008166,George R Nethercutt Jr,R,WA,WA-05,CON,Y,RW, ,396687.0,250859.0,647546,
2002,N00009682,Jeri Clement,D,NC,NC-09,CON, ,DN, ,3500.0,,3500,
2002,N00006758,Wayne Miller,R,CA,CA-34,CON,Y,RL, ,703.0,,703,
2002,N00025554,Ron McCoy,D,WA,WA-05,CON,Y,DN, ,250.0,,250,
2002,N00025262,Stan Matsunaka,D,CO,CO-04,CON,Y,DL, ,485977.0,357585.0,843562,
2004,N00026786,Bobby Jindal,R,LA,LA-01,CON,Y,RW, ,401626.0,1508054.0,1909680,
2004,N00001685,Jay Rockefeller,D,WV,,SEN, ,DI, ,32000.0,41450.0,73450,
2004,N00012484,Phillip L Harmon,I,OH,OH-12,CON, ,3N, ,1000.0,,1000,
2004,N00004460,Tom Foley,3,MN,MN-04,CON, ,3N, ,10150.0,,10150,
2004,N00013148,Linda Joyce Calvert,D,AZ,AZ-02,CON, ,DN, ,4000.0,,4000,
2004,N00025702,Bob S Auerbach,3,MD,MD-05,CON,Y,3L, ,283.0,,283,
2004,N00008050,Elia Vincent Pirozzi,R,CA,CA-42,CON, ,RN, ,3200.0,,3200,
2004,N00025250,Janice Mckenzie Cole,D,NC,NC-01,CON, ,DN, ,2000.0,,2000,
2006,N00007584,Wally Herger,R,CA,CA-02,CON,Y,RW, ,411713.0,182181.0,593894,
2006,N00003924,Steve Buyer,R,IN,IN-04,CON,Y,RW, ,570939.0,131309.0,702248,
2006,N00011766,Mort W Meier,D,OH,OH-08,CON,Y,DL, ,1051.0,,1051,
2006,N00025286,Tyrone Cass Ross,D,NJ,NJ-07,CON, ,DN, ,1000.0,,1000,
2006,N00025084,David R Hernandez,R,CA,CA-28,CON, ,RN, ,-557.0,,-557,
2006,N00026117,Frank Ryan,R,PA,PA-17,CON,Y,RN, ,-5000.0,15078.0,89094,79016.0
2006,N00026156,Matthew C O'Shea,D,IL,,SEN, ,DN, ,1000.0,,1000,
2006,N00028140,Gary L Hooser,D,HI,HI-02,CON,Y,DL, ,1500.0,89156.0,90656,
2008,N00004912,Lane Evans,D,IL,IL-17,CON, ,DN, ,0.0,,0,
2008,N00026521,Cynthia Matthews,D,CA,CA-26,CON,Y,DL, ,0.0,200.0,200,
2008,N00026658,Lloyd Lee Fields,D,OK,OK-02,CON, ,DN, ,400.0,,400,
2008,N00029730,Paul R Schiffer,R,OH,OH-16,CON,Y,RL, ,200.0,6150.0,6350,
2008,N00029698,Joel L Gill,D,MS,MS-03,CON,Y,DL, ,500.0,81332.0,81832,
2008,N00029131,Allen B West,R,FL,FL-22,CON,Y,RL, ,40467.0,352580.0,393047,
2008,N00003583,George V Voinovich,R,OH,,SEN, ,RI, ,597493.0,1623452.0,2220945,
2008,N00030086,Kent Cameron Greenough,R,TN,TN-04,CON,Y,RL, ,1000.0,4278.0,5278,
2010,N00029460,Charles Djou,R,HI,HI-01,CON,Y,RL, ,970050.0,1334171.0,2304221,
2010,N00000480,Olympia J. Snowe,R,ME,,SEN, ,RI, ,437102.0,174619.0,611721,
2010,N00028986,Paul Broun Jr,R,GA,GA-10,CON,Y,RW, ,293982.0,816836.0,1110818,
2010,N00005181,Russ Carnahan,D,MO,MO-03,CON,Y,DW, ,1105532.0,1340346.0,2445878,
2010,N00029709,Terry T Marquardt,R,NM,NM-02,CON, ,RN, ,-5000.0,,-5000,
2010,N00001261,James T. Walsh,R,NY,NY-25,CON, ,RN, ,-6000.0,-2200.0,-8200,
2010,N00030088,Dewey Clark,I,TN,TN-09,CON, ,3N, ,500.0,,500,
2010,N00031710,Rick Martin,R,TX,TX-10,CON,Y,RL, ,250.0,,250,
2010,N00031699,James E. Reed,D,CA,CA-02,CON,Y,DL, ,6505.0,34799.0,41304,
2010,N00031735,Craig S. Miller,R,FL,FL-24,CON,Y,RL, ,56000.0,542756.0,598756,
2010,N00032500,Rick Kernea,R,TN,TN-03,CON,Y,RL, ,1000.0,,1000,
2012,N00027541,Jeff Sinnard,D,OH,OH-01,CON,Y,DL, ,643.0,,643,
2012,N00012890,Timothy Johnson,R,IL,IL-13,CON,Y,RI, ,350650.0,174683.0,525333,
2012,N00005105,Ike Skelton,D,MO,MO-04,CON, ,DN, ,-3250.0,,-3250,
2012,N00028444,Jacob Turk,R,MO,MO-05,CON,Y,RL, ,3415.0,232973.0,236388,
2012,N00007918,Norm Dicks,D,WA,WA-06,CON,Y,DI, ,363150.0,193450.0,556600,
2012,N00000036,Russ Feingold,D,WI,,SEN, ,DN, ,-44706.0,,-44706,
2012,N00029906,Sheirl L Fletcher,D,WV,,SEN,Y,DL, ,931.0,,931,
2014,N00035817,Suzanna Marrero-Aguilera,D,CA,CA-22,CON,Y,DL, ,2500.0,5810.0,8310,
2014,N00031566,LeAlan M. Jones,3,IL,IL-02,CON,Y,3L, ,1150.0,,1150,
2014,N00035443,Stewart Mills,R,MN,MN-08,CON,Y,RL, ,523775.0,904239.0,1428014,
2014,N00035564,Art Alas,R,CA,CA-32,CON,Y,RL, ,19.0,45753.0,57506,11734.0
2014,N00036651,Will Hammer,L,VA,VA-06,CON,Y,3L, ,301.0,1175.0,1476,
2014,N00007390,George Miller,D,CA,CA-11,CON,Y,DI, ,254587.0,155309.0,409896,
2014,N00028799,Richard A Duffee,3,CT,CT-04,CON, ,3N, ,3000.0,,3000,
2014,N00027594,Patrick J. Murphy,D,PA,PA-08,CON, ,DN, ,26000.0,,26000,
2014,N00029250,Rick Noriega,D,TX,,SEN, ,DN, ,-5000.0,,-5000,
2000,N00002263,Dan E Page,R,NC,NC-02,CON, ,RN, ,-467.0,,-467,
2000,N00008190,Asa Hutchinson,R,AR,AR-03,CON,Y,RW, ,284748.0,260264.0,545012,
2000,N00001967,Salima S Marriott,D,MD,MD-07,CON, ,DN, ,3371.0,,3371,
2000,N00000463,Thomas H Andrews,D,ME,,SEN, ,DN, ,500.0,,500,
2000,N00001141,Floyd H Flake,D,NY,NY-06,CON, ,DN, ,1850.0,,1850,
2000,N00005758,Pete Geren,D,TX,TX-12,CON, ,DN, ,500.0,,500,
2000,N00003958,Bart Baron,R,MI,MI-12,CON,Y,RL, ,5109.0,35912.0,41021,
2000,N00013538,Kisun J Peters,D,NY,NY-31,CON,Y,DL, ,150.0,,150,
2000,N00002123,Lawrence Douglas Wilder,D,VA,,SEN, ,DN, ,200.0,,200,
2000,N00002936,Joe Chillura Jr,R,FL,FL-11,CON, ,RN, ,-1000.0,,-1000,
2000,N00000036,Russ Feingold,D,WI,,SEN, ,DI, ,5093.0,57444.0,62537,
2000,N00002165,Joseph Arthur Barta Jr,R,VA,VA-09,CON, ,RN, ,5000.0,,5000,
2000,N00001742,Robert A Buchanan,I,VA,VA-10,CON, ,3N, ,2500.0,,2500,
2000,N00012479,Bonn Clayton,R,MN,MN-02,CON,Y,RN, ,-1000.0,1000.0,0,
2000,N00012890,Timothy V Johnson,R,IL,IL-15,CON,Y,RW, ,434998.0,473794.0,908792,
2000,N00003607,Eric D Fingerhut,D,OH,OH-19,CON, ,DN, ,300.0,,300,
2000,N00007516,Richard Pombo,R,CA,CA-11,CON,Y,RW, ,258109.0,104400.0,362509,
2000,N00006144,Dan Schaefer,R,CO,CO-06,CON, ,RN, ,-4000.0,,-4000,
2000,N00012840,Vernon Van,R,CA,CA-37,CON,Y,RL, ,2377.0,,2377,
2000,N00013148,Linda Joyce Calvert,D,AZ,AZ-03,CON,Y,DN, ,1000.0,,1000,
2000,N00012614,Erin Jay Gruwell,D,CA,CA-38,CON,Y,DL, ,16500.0,130945.0,147445,
2002,N00007653,Daniel K Akaka,D,HI,,SEN, ,DI, ,9000.0,11000.0,20000,
2002,N00012672,Steve Pearce,R,NM,NM-02,CON, ,RO, ,738538.0,727369.0,1465907,
2002,N00013834,Phil Bradley,R,SC,SC-04,CON,Y,RL, ,15000.0,108464.0,123464,
2002,N00005638,Dick Armey,R,TX,TX-26,CON,Y,RI, ,257729.0,201580.0,459309,
2002,N00024777,Ginny Brown-Waite,R,FL,FL-05,CON,Y,RW, ,416561.0,499766.0,916327,
2002,N00024791,Paul Eugene Welch,R,MI,,SEN,Y,RN, ,-100.0,,-100,
2002,N00025000,Tom Wright,R,CA,CA-21,CON,Y,RL, ,4000.0,,4000,
2002,N00013399,Orin Opperman,I,FL,FL-18,CON,Y,3L, ,2.0,,2,
2002,N00025777,Scott Raskiewicz,3,MN,MN-04,CON,Y,3L, ,2.0,,2,
2002,N00025940,Keith Brekhus,3,MO,MO-09,CON,Y,3L, ,166.0,,166,
2002,N00004663,Mike Fellows,L,MT,MT-01,CON,Y,3L, ,1500.0,,1500,
2004,N00026274,Rico Oller,R,CA,CA-03,CON,Y,RL, ,104477.0,892593.0,997070,
2004,N00027064,William Wortman,R,OK,OK-01,CON,Y,RL, ,5000.0,6500.0,11500,
2012,N00002362,Randy Crow,R,NC,NC-07,CON, ,RC, ,,4437.0,4437,
2004,N00026578,William Curt Scheurer,D,IL,IL-08,CON,Y,DL, ,179.0,,179,
2004,N00006031,Teresa Doggett Taylor,R,TX,TX-10,CON,Y,RL, ,13500.0,,13500,
2004,N00004007,Barbara-Rose Collins,D,MI,MI-15,CON, ,DN, ,-1000.0,,-1000,
2004,N00001171,Gregory W Meeks,D,NY,NY-06,CON,Y,DW, ,353802.0,240490.0,594292,
2004,N00003572,Dennis J Kucinich,D,OH,OH-10,CON,Y,DI, ,174651.0,2499907.0,2674558,
2004,N00013097,Richard H Campbell,R,ME,ME-02,CON, ,RN, ,1000.0,,1000,
2004,N00025101,Robert M Levy,R,CA,CA-27,CON,Y,RL, ,500.0,,500,
2004,N00001806,James L Oberstar,D,MN,MN-08,CON,Y,DW, ,763102.0,331924.0,1095026,
2004,N00013177,Scott N Howell,D,UT,,SEN, ,DN, ,3500.0,,3500,
2006,N00013247,David A Bishop,D,NY,NY-02,CON, ,DN, ,5000.0,,5000,
2006,N00007021,Juan Vargas,D,CA,CA-51,CON,Y,DL, ,141013.0,762212.0,903225,
2006,N00026910,Stephen Graves,R,NY,NY-07,CON, ,RN, ,2000.0,,2000,
2006,N00026829,Christine Jennings,D,FL,FL-13,CON,Y,DL, ,2287588.0,2184447.0,4472035,
2006,N00015205,Charles S Broomfield,D,MO,MO-06,CON, ,DN, ,-5000.0,,-5000,
2006,N00028401,Dan Davis,D,OR,OR-02,CON,Y,DL, ,250.0,,250,
2008,N00007382,Tom Lantos,D,CA,CA-12,CON,Y,DI, ,110605.0,269960.0,457128,76563.0
2008,N00009157,Doc Hastings,R,WA,WA-04,CON,Y,RW, ,287202.0,250134.0,537336,
2008,N00026169,John J Fleming,R,NY,NY-17,CON, ,RN, ,500.0,,500,
2008,N00026233,Steve Porter,I,PA,PA-03,CON,Y,3C, ,2162.0,4484.0,6646,
2008,N00026686,Al Green,D,TX,TX-09,CON,Y,DW, ,275695.0,87475.0,363170,
2008,N00030340,Malik Rahim,3,LA,LA-02,CON,Y,3L, ,150.0,4800.0,10973,6023.0
2008,N00029789,Mark Gordon,R,WY,WY-01,CON,Y,RL, ,18700.0,1346628.0,1365328,
2008,N00029154,Linda Barnes,D,NC,NC-13,CON,Y,DN, ,1000.0,,1000,
2008,N00030245,Bill Cassidy,R,LA,LA-06,CON,Y,RW, ,417715.0,940913.0,1358628,
2008,N00026987,Gary Martin Gearheart,R,WV,WV-03,CON,Y,RL, ,1000.0,,1000,
2008,N00005026,William L Clay,D,MO,MO-01,CON, ,DN, ,5000.0,,5000,
2008,N00030311,Frank Powers,R,NY,NY-13,CON,Y,RN, ,1000.0,1000.0,2000,
2010,N00031929,Steven Jude Gavi,D,LA,LA-04,CON,Y,DL, ,2000.0,,2000,
2010,N00005255,Jim Slattery,D,KS,,SEN, ,DN, ,-4160.0,,-4160,
2010,N00000962,Adam Clayton Powell IV,D,NY,NY-15,CON,Y,DL, ,1925.0,124860.0,126785,
2010,N00006406,Jon L. Kyl,R,AZ,,SEN, ,RI, ,329150.0,220444.0,549594,
2010,N00029479,Ted Harvey,R,CO,CO-06,CON, ,RN, ,7500.0,-5950.0,1550,
2010,N00030836,Rand Paul,R,KY,,SEN,Y,RW, ,1473927.0,4131342.0,5605269,
2010,N00030857,Jeremy Cloward,3,CA,CA-10,CON,Y,3L, ,303.0,,303,
2010,N00030921,Heather Maurine Beaven,D,FL,FL-07,CON,Y,DL, ,36684.0,229476.0,266160,
2010,N00031163,Andrew Romanoff,D,CO,,SEN,Y,DL, ,483.0,1359712.0,1360195,
2010,N00031262,Eric Finley,R,TX,TX-17,CON,Y,RN, ,250.0,,250,
2010,N00031497,Daniel J. Kairis,3,IL,IL-14,CON,Y,3L, ,7.0,,7,
2010,N00031685,Richard Blumenthal,D,CT,,SEN,Y,DW, ,1197033.0,5691523.0,6888556,
2010,N00031747,Sean D. Bielat,R,MA,MA-04,CON,Y,RL, ,111075.0,1341539.0,1452614,
2010,N00032405,Charlotte Bergmann,R,TN,TN-09,CON,Y,RL, ,5000.0,154463.0,159463,
2012,N00034451,Jim Vein,L,UT,UT-04,CON,Y,3C, ,10500.0,,10500,
2012,N00031898,Jason Lee Welch,R,IA,IA-03,CON, ,RN, ,2000.0,,2000,
2012,N00031133,Manan Trivedi,D,PA,PA-06,CON,Y,DL, ,261033.0,794329.0,1055362,
2012,N00031777,Tom Marino,R,PA,PA-10,CON,Y,RW, ,393915.0,373513.0,767428,
2012,N00009775,Michael N. Castle,R,DE,,SEN, ,RN, ,-2000.0,4660.0,2660,
2012,N00009157,Doc Hastings,R,WA,WA-04,CON,Y,RW, ,572723.0,792605.0,1365328,
2012,N00001261,James T. Walsh,R,NY,NY-25,CON, ,RN, ,2000.0,,2000,
2012,N00030892,Maurice Marion Sweeney,D,KY,,SEN, ,DN, ,1000.0,,1000,
2012,N00031179,Nick Latham,R,TX,,SEN, ,RN, ,500.0,,500,
2012,N00006406,Jon L. Kyl,R,AZ,,SEN, ,RI, ,-22500.0,-17660.0,-40160,
2012,N00031297,Tim Griffin,R,AR,AR-02,CON,Y,RW, ,538659.0,940703.0,1562620,83258.0
2014,N00032278,Chris Larson,R,MI,MI-02,CON, ,RN, ,1000.0,,1000,
2014,N00031777,Tom Marino,R,PA,PA-10,CON,Y,RW, ,511339.0,435446.0,946785,
2014,N00025314,Jan Schneider,3,FL,FL-13,CON, ,3N, ,5000.0,22600.0,27600,
2014,N00034519,Anne Nolan,D,MN,MN-06,CON, ,DN, ,10000.0,,10000,
2014,N00033054,Steven Daines,R,MT,,SEN, ,RO, ,2054667.0,3248356.0,5303023,
2014,N00034549,Adriano Espaillat,D,NY,NY-13,CON,Y,DL, ,42000.0,601595.0,643595,
2014,N00033541,Pete Gallego,D,TX,TX-23,CON,Y,DL, ,1260365.0,1358455.0,2618820,
2014,N00035156,Ed Rankin,L,TX,TX-32,CON,Y,3L, ,212.0,,212,
2000,N00012944,Joe T (Joey) Grist Jr,D,MS,MS-01,CON,Y,DL, ,320.0,,320,
2000,N00001823,John B Kimble,R,MD,MD-04,CON,Y,RL, ,315.0,,315,
2000,N00013723,Charles W Russell,3,VT,,SEN,Y,3L, ,272.0,,272,
2000,N00013243,Dirk B Weber,R,NJ,NJ-10,CON,Y,RL, ,256.0,,256,
2000,N00009479,Gregory Pason,3,NJ,,SEN,Y,3L, ,200.0,200.0,400,
2000,N00003136,Fred Thompson,R,TN,,SEN, ,RI, ,32644.0,14367.0,47011,
2000,N00000480,Olympia J Snowe,R,ME,,SEN,Y,RW, ,936118.0,1114228.0,2050346,
2000,N00001685,Jay Rockefeller,D,WV,,SEN, ,DI, ,28500.0,181100.0,209600,
2000,N00004768,John Birch,R,IL,IL-04,CON,Y,RC, ,328.0,,328,
2000,N00006525,Richard Ray Sanchez,D,NM,NM-01,CON, ,DN, ,600.0,,600,
2000,N00001244,Maynard Baker,R,NY,NY-22,CON, ,RN, ,593.0,,593,
2000,N00001261,James T Walsh,R,NY,NY-25,CON,Y,RW, ,402795.0,192323.0,595118,
2000,N00002486,Jerry Fowler,D,SC,SC-04,CON, ,DN, ,1000.0,,1000,
2000,N00005638,Dick Armey,R,TX,TX-26,CON,Y,RW, ,609161.0,310035.0,919196,
2000,N00008166,George R Nethercutt Jr,R,WA,WA-05,CON,Y,RW, ,1000819.0,421018.0,1421837,
2000,N00012996,William Smith,D,OH,OH-16,CON,Y,DL, ,443.0,,443,
2002,N00000444,Judd Gregg,R,NH,,SEN, ,RI, ,105422.0,118572.0,223994,
2002,N00004356,Mark W Neumann,R,WI,,SEN, ,RN, ,-3000.0,,-3000,
2002,N00013850,Melina Ann Fox,D,IN,IN-06,CON,Y,DL, ,153376.0,102457.0,255833,
2002,N00007068,Mary Bono,R,CA,CA-45,CON,Y,RW, ,258833.0,272420.0,531253,
2002,N00013373,Robert T Walsh,R,NY,NY-02,CON, ,RN, ,10000.0,,10000,
2002,N00012566,Christopher B Reilly,R,PA,PA-19,CON, ,RN, ,105.0,,105,
2002,N00013009,Jeffrey L Sanders,D,PA,PA-19,CON, ,DN, ,1500.0,,1500,
2002,N00012526,John L Graham,D,CA,CA-48,CON,Y,DL, ,1930.0,1650.0,3580,
2002,N00007216,Christina Avalos,D,CA,CA-40,CON,Y,DL, ,9250.0,1350.0,10600,
2002,N00025703,Joseph T Crawford,R,MD,MD-05,CON,Y,RL, ,184.0,,184,
2002,N00025714,Brendan Trainor,L,NV,NV-02,CON,Y,3L, ,1.0,,1,
2002,N00012672,Steve Pearce,R,NM,NM-02,CON,Y,RW, ,738538.0,727369.0,1465907,
2004,N00006031,Teresa Doggett Taylor,R,TX,TX-10,CON, ,RO, ,13500.0,,13500,
2004,N00005601,Tom Coburn,R,OK,,SEN,Y,RW, ,3258794.0,3943713.0,7202507,
2004,N00000036,Russ Feingold,D,WI,,SEN,Y,DW, ,1414286.0,3442175.0,4856461,
2004,N00001261,James T Walsh,R,NY,NY-25,CON,Y,RW, ,469362.0,405552.0,874914,
2004,N00012770,Michael J Lapolla,D,NJ,NJ-07,CON, ,DN, ,1000.0,,1000,
2004,N00012526,John L Graham,D,CA,CA-48,CON,Y,DL, ,500.0,,500,
2004,N00002599,John Linder,R,GA,GA-07,CON,Y,RW, ,276724.0,363014.0,639738,
2004,N00012672,Steve Pearce,R,NM,NM-02,CON,Y,RW, ,808704.0,859216.0,1667920,
2004,N00005912,Geraldine Agnes Sam,D,TX,TX-09,CON, ,DN, ,500.0,,500,
2006,N00007364,Dianne Feinstein,D,CA,,SEN,Y,DW, ,1320264.0,4386583.0,5706847,
2006,N00005332,Donald B Stenberg,R,NE,,SEN,Y,RL, ,13000.0,247983.0,260983,
2006,N00027565,John Campbell,R,CA,CA-48,CON,Y,RW, ,1049835.0,1302055.0,2351890,
2006,N00026292,Leslie  Farr,R,MO,MO-01,CON,Y,RL, ,1746.0,17100.0,18846,
2006,N00027829,Gabrielle Giffords,D,AZ,AZ-08,CON,Y,DW, ,818338.0,1656055.0,2474393,
2008,N00009668,Mike Rogers,R,MI,MI-08,CON,Y,RW, ,829584.0,335879.0,1165463,
2008,N00013076,Paul Charles Jost,R,VA,VA-01,CON,Y,RL, ,4852.0,7600.0,12452,
2008,N00029473,Michael Peter Crimmins,R,CA,CA-53,CON,Y,RL, ,250.0,16849.0,17099,
2008,N00029810,Ronnie Musgrove,D,MS,,SEN,Y,DL, ,1226826.0,2273523.0,3500349,
2008,N00029495,Mariannette Jane Miller-Meeks,R,IA,IA-02,CON,Y,RL, ,75661.0,225826.0,301487,
2008,N00028603,Robert Stuart Taylor,D,WA,WA-03,CON, ,DN, ,500.0,,500,
2008,N00028675,Thomas McCaskill,D,MD,,SEN, ,DN, ,12000.0,,12000,
2008,N00004638,Conrad Burns,R,MT,,SEN, ,RN, ,21650.0,,21650,
2008,N00006460,David Schweikert,R,AZ,AZ-05,CON,Y,RL, ,194508.0,1212922.0,1407430,
2008,N00030188,Matt Sawicki,R,MI,MI-05,CON,Y,RL, ,545.0,,545,
2010,N00026289,Kris Kobach,R,KS,KS-03,CON, ,RN, ,2400.0,,2400,
2010,N00027463,Bill Dix,R,IA,IA-01,CON, ,RN, ,1000.0,,1000,
2010,N00001806,James L. Oberstar,D,MN,MN-08,CON,Y,DL, ,1113174.0,672781.0,1785955,
2010,N00005178,"Christopher ""Kit"" Bond",R,MO,,SEN, ,RI, ,-11491.0,-191936.0,-203427,
2010,N00009157,Doc Hastings,R,WA,WA-04,CON,Y,RW, ,486351.0,384162.0,870513,
2010,N00000036,Russ Feingold,D,WI,,SEN,Y,DL, ,1761038.0,5667761.0,7428799,
2010,N00027793,Gary Trauner,D,WY,WY-01,CON, ,DN, ,14277.0,,14277,
2010,N00029268,Barry Fleming,R,GA,GA-10,CON, ,RN, ,2000.0,,2000,
2010,N00030594,Matt Reichel,3,IL,IL-05,CON,Y,3L, ,400.0,,400,
2010,N00031375,Brad Zaun,R,IA,IA-03,CON,Y,RL, ,164027.0,397544.0,561571,
2010,N00032500,Rick Kernea,R,TN,TN-03,CON, ,RL, ,1000.0,,1000,
2012,N00028039,Ken Stepp,D,KY,KY-05,CON,Y,DL, ,500.0,362.0,862,
2012,N00031216,Luis Antonio Rivera,D,FL,FL-25,CON, ,DN, ,14000.0,,14000,
2012,N00031612,Billy Mahoney,R,IN,IN-08,CON, ,RN, ,1000.0,,1000,
2012,N00032847,Gary Johnson,D,LA,LA-02,CON, ,DN, ,3672.0,,3672,
2012,N00031537,Kerry Evan Roberts,R,TN,TN-06,CON, ,RN, ,250.0,,250,
2012,N00026786,Bobby Jindal,R,LA,LA-01,CON, ,RN, ,2500.0,,2500,
2012,N00027565,John Campbell,R,CA,CA-45,CON,Y,RW, ,595133.0,677971.0,1273104,
2012,N00003875,Baron Hill,D,IN,IN-09,CON, ,DN, ,1000.0,,1000,
2012,N00029692,Travis W. Childers,D,MS,MS-01,CON, ,DN, ,-2609.0,,-2609,
2012,N00030489,Eric Wilson,D,OH,OH-01,CON, ,DN, ,14500.0,,14500,
2012,N00033645,Steven Kraus,R,OH,OH-09,CON,Y,RL, ,500.0,7969.0,8469,
2014,N00036144,Carrogan Vaughn,R,MD,MD-07,CON,Y,RL, ,1000.0,,1000,
2014,N00032060,Warren P. Brown,I,OH,,SEN, ,3N, ,2500.0,,2500,
2014,N00028986,Paul Broun,R,GA,,SEN,Y,RL, ,94708.0,967193.0,1061901,
2000,N00013653,Patrick Allen Flower,3,OH,,SEN,Y,3N, ,,14100.0,14100,
2002,N00024968,Raymond G Hennemann,D,CA,CA-02,CON,Y,DL, ,,200.0,200,
2002,N00003158,John Wolfe Jr,D,TN,TN-03,CON,Y,DL, ,,500.0,500,
2006,N00012812,Duane Sand,R,ND,ND-01,CON, ,RN, ,,-2500.0,-2500,
2000,N00007382,Tom Lantos,D,CA,CA-12,CON,Y,DW, ,122527.0,201120.0,670686,347039.0
