id,candidate_name
N00003526,Bill Damsel
N00012426,Richard A Snelling
N00001961,Ross Zimmerman Pierpont
N00003501,Cliff Arnebeck
N00011532,Garry Hamud
N00000633,Wildey J Moore
N00006074,Dolores Briones
N00011568,Frank P Md Filiberto
N00000506,John E Purcell Jr
N00005256,Edward J Roitz
N00009191,Michael J Glennon
N00010874,Rob Dominianni
N00010832,George C Jones
N00001051,Jonathan L Levine
N00010509,Dick Graham
N00002962,James H King
N00005235,Wes Miller
N00010524,Larry Bessinger
N00005374,Richard Robert Martin
N00009791,David C Treen
N00005635,Bob Burk
N00010476,Merja Helen Lehtinen
N00007289,Ed Bates
N00005222,Tom Little
N00005230,Dan Dana
N00010614,Albert J La Mere
N00001277,Donald Ravenscroft
N00004968,Terry L Bruce
N00003393,Susan B Stokes
N00003502,Bill Buckel
N00007637,Ace A Tago
N00010326,Derek Coyle
N00002542,Charles Joseph Hoffman
N00010715,Michael J Downey
N00006484,Walter Ulrich Weber
N00002134,Don Leroy McReynolds
N00002939,Michael Nicholas Kavouklis
N00000606,Gerard B Patton
N00010875,Gloria J Kolodziej
N00002042,Stephen F Rohrkemper
N00010541,Albert Marvin Jones
N00007510,Carol Louise Gordon Whiteside
N00000076,John Leroy Mcewen
N00007415,Victor Arnold Romero
N00011171,Brian Wilson
N00010303,Don M Shooter
N00008112,Ben Neill
N00011011,Susan Spare Boyer
N00005696,Jerry D Rucker
N00002569,Charles Mitchell Williams
N00003825,Phillip James Troyer
N00013765,Lee Fletcher
N00010479,Jack Halbert
N00005077,Alphonso Dewitt Stewart
N00003033,Bobby Warren Miller
N00010520,Ed Fielding
N00010551,Ben N Whitaker
N00006626,Robert Lewis Gore
N00010487,William A Saulsby
N00010979,Tim McCormack
N00011147,Perry J Mitchell
N00005269,Craig Newland
N00003874,Charles D Loos
N00011100,Mike White
N00000906,Joan I Bottcher
N00002709,Bob Harms
N00000817,James J Florio
N00003438,Richard Lee Robinson
N00010483,Susan Emerson
N00002696,Daniel A Menefee
N00005902,Alfred Renteria Rios
N00006929,Georgia Houston Webb
N00010996,Robert W Schafer
N00001566,Lewis Dupont Smith
N00013475,Matthew R Abel
N00009775,Michael N Castle
N00003374,Jim Ketchel
N00012472,Dwight Lowell Mathes
N00012545,William E Brady
N00009737,Catherine M McConn
N00009726,Kevin J McAllister
N00005369,Peggy H Wilson
N00003697,Roxanne Qualls
N00008738,Manuel Rodriguez Orellana
N00007817,Kevin Michael Campbell
N00009955,Douglas S Sandage
N00013535,Thomas W Pecoraro
N00005160,Cecilia D Noland
N00001357,Bill Ravotti
N00012904,Nikki Morgan Oldaker
N00001619,Robert A Brady
N00009940,Lloyd De Vos
N00000260,Susan M Tracy
N00002567,Paul Coverdell
N00004432,Linda Carol Runbeck
N00009904,Mark W Lawrence
N00002640,Ronald L Cain
N00003339,Ronnie Shows
N00013284,Thomas P Keefe Jr
N00013508,Jack R Fisher
N00009596,Eric R Simon
N00009589,Michael Lawrence Morrell
N00013127,Gary Devlin Pash
N00012736,Don A Udall
N00013192,Bill Woolsey
N00012476,John Wilfred Geisler
N00013260,Douglas J Dodd
N00007709,John E Meek
N00003164,Jerry W Cooper
N00007273,Tom Bordonaro
N00003440,Weston W Worthington
N00013238,Reed Gusciora
N00001226,Jean Parvin Bordewich
N00009750,James Bryndan Wright
N00012626,Mark William Damisch
N00002851,Guy V Houston Jr
N00005974,Juan F III Solis
N00000638,Mark Nielsen
N00012965,Ed McGuire
N00012532,Patsy Ann Kurth
N00013290,William E Murawski
N00009600,Peter Kouvelis
N00012807,Medea Susan Benjamin
N00012603,Philip F Lawler
N00034156,Dean Longo
N00029570,Joseph Cimperman
N00034425,Glenn M. Freeman
N00036288,Nate Irvin
N00034251,Juan Manuel Arreguin
N00034081,Jason Ward
N00030880,Trey Gowdy
N00031326,Lawrence Hausman
N00034945,Holland Redfield
N00032641,John M. Mitchell
N00033030,Jared Huffman
N00032142,Christopher John Garner
N00035318,Jonathan Saidel
N00031008,Bill Randall
N00033121,Kelayil P. George
N00033333,Christin Noel Griskie
N00035471,Kins Jeroboan
N00035252,Tim Larkin
N00032351,Debbi Alsfelder
N00032223,Michael Peter Fallon
N00035934,John Katko
N00005346,David Reed
N00033626,Mike Parry
N00031340,Joshua First
N00035801,Larry Smith
N00005368,Don-Terry Veal
N00025532,Ronald William Harris
N00032981,"L. John Davis, Jr"
N00035785,Bill Connor
N00034302,Steve Farley
N00032608,Anthony P. Gemma
N00036290,Bill Lindsay
N00031070,Bill Hoffman
N00030844,David Jeffrey Harmer
N00035618,Dan Collison
N00032856,Scott H. Williams
N00033077,Mike McCalister
N00030792,Jay Fleitman
N00027789,Ted Ankrum
N00031753,Lars Allen Johnson
N00031256,Ryan Sanders
N00035823,James Graf
N00031066,Justin Boyd
N00027654,Craig Peter Weber
N00000165,Stephen A Perla
N00024761,Jerald Clinton Salazar
N00031483,Pat Bertroche
N00032120,William G. Barnes
N00031538,Jim Tracy
N00031073,John Arrington
N00034248,Donna Bebo
N00032203,Richard Valdez
N00030638,Diggs Brown
N00033529,Evelyn Erhard
N00034582,Charlie Summers
N00030845,Ken Miller
N00032285,Eugene Waldorf
N00000199,John V Tudisla
N00036275,John Moolenaar
N00027694,Claire McCaskill
N00035402,Jean Enright
N00032603,Timothy J. Healy
N00031357,Andy Vidak
N00031077,Chuck Purgason
N00034489,Debbie Bacigalupi
N00024853,Joe Grimaud
N00031396,Robert Ervin Palisin
N00034319,Justin Kuhnle
N00032601,Robert L. Turner
N00030805,Daniel Arnett
N00031766,David J. Seidemann
N00035426,Michael Coblenz
N00032352,Tim Martz
N00034820,Bill Driscoll
N00031911,Charles E. Henderson
N00034630,Glenn Koenen
N00000294,Warren Tolman
N00000262,Peter Woodard Galbraith
N00000255,Philip E Doherty
N00031234,John Golnik
N00034783,Steve Reilly
N00032141,Stephens Ruffner Dempsey
N00031100,Christopher Todd Geissler
N00030947,Vincent Scott Morgan
N00030675,Jack Goodman
N00032039,Carmen Amedori
N00031691,David Lee Myers
N00034417,Ken Leonczyk
N00033833,Jay Jordan
N00031482,Mark Rees
N00036056,Rick Wade
N00029514,James Bordonaro
N00029774,George L. Morovich
N00033468,Ken Fortenberry
N00036308,Mike Causey
N00035947,Marilyn Rainwater
N00029225,Michael J Kelley
N00035775,Amy Stephens
N00031202,Peggy Rogers
N00028305,Kevin Powell
N00031375,Brad Zaun
N00031655,David Allen Rice
N00031145,Brenda Z. Page
N00029142,Michael Anthony Montagano
N00029968,Naomi Bar-Lev
N00002010,Irving Pinder
N00000469,Tom Allen
N00000268,Philip Hyde III
N00031894,Rupert Gordon Parchment
N00000242,Anthony A Schinella
N00030862,Roderick D. Vereen
N00000253,Andrea Morell
N00013744,Diane E. Watson
N00035465,Craig Bowden
N00032812,Jeffrey W. Vanke
N00035376,Gary Gerrard
N00015884,Mark Cohen
N00031601,Bob Brancato
N00030229,Chris Rothfuss
N00033284,Lane Siekman
N00034749,Michael Kicinski
N00029275,Nick Jordan
N00030657,Carlos A. Monteagudo
N00028925,Todd Long
N00026505,Barry Hermanson
N00030708,Richard Franklin Kelsey
N00031001,Julie Hamos
N00030838,Billy Parson
N00031049,Daniel Gilyeat
N00031367,"John W. Lindsey, Jr"
N00031181,David W. Roberts
N00033489,Wilford R. Cardon
N00031238,Harold P. Jordan
N00034366,Richard Andrew Clark
N00032019,David N. Cicilline
N00034985,Marc Victor
N00034646,Joyce Knott
N00030806,Howard Wayne Houchen
N00033440,Don Bivens
N00027048,Paul W. Hodes
N00029390,Terri Bonoff
N00029022,Roberto Maldonado
N00027664,Jason Altmire
N00027618,Steve Kagen
N00029671,Woodrow Myers
N00032255,Mike LaCoste
N00029339,Tom Perriello
N00027567,Charlie Stuart
N00013802,Roger Parent
N00002030,Thomas Morse Jenkins
N00033759,Clyde Williams
N00027641,Karen Marie Otter
N00005422,John Cooksey
N00004958,William Melvin Price
N00013756,James M Sullivan
N00027979,Kim Wolfe
N00038339,Roque De La Fuente
N00027523,Albio Sires
N00001941,Kenneth T Bosley
N00013404,Gatewood Galbraith
N00037165,Jim Duncan
N00025272,Kevin C Probasco
N00028138,Brian Schatz
N00024930,Stephen Ashley Webb
N00001977,Walter T Kuebler
N00009698,Maryellen O'Shaughnessy
N00025427,Michael L Williams
N00013219,Mike Corrigan
N00036994,Hans Reigle
N00026343,Michael Steven Giorgino
N00037054,Lindy Li
N00013107,Alan Jacobsen
N00026446,George A Moretz
N00026358,David William Franker
N00000516,Jan Backus
N00027146,Bevan Presley
N00013791,Richard D Johnson
N00027006,Ralph Ferrucci
N00026329,Tim J Michels
N00026170,Timothy Charles Phillips
N00009767,James F Humphreys
N00028247,Robert Paul Constantino Jr
N00003709,Mike DeWine
N00009768,Mark Allen Hunt
N00024798,Richard Allen Vinroot
N00026384,Larry A Kaczala
N00027064,Bill Wortman
N00025693,Dan Lykins
N00009734,Regina Montoya Coggins
N00038253,Wanda Rentas
N00026936,Arthur Louis Schwertz
N00026440,Charles Richard Floyd
N00036925,Quentin Whitwell
N00033390,Cheri Bustos
N00006460,David Schweikert
N00013032,Rob Curnock
N00027883,Bret Michael Clemons
N00035494,Bart McLeay
N00006259,Richard Stallings
N00025142,John Kutsch
N00027808,Brian Scott Gilliland
N00028493,Michael Henry Messmore
N00027002,Tim Sultan
N00028592,Alan Gentges
N00038416,Dwayne L. Taylor
N00027670,Troy Farlow
N00036924,Chip Mills
N00012469,Ted Crisell
N00027518,James Andrew Mowen
N00026346,Phillip Matthew Smith
N00037274,Desmund Adams
N00028311,Raymond A Meier
N00001919,John J Sweeney
N00028823,Joseph Vincent Reasbeck
N00012548,Ronald Alan Gyure
N00028011,John Coffee Harris
N00038272,York Cook
N00004357,Paul Ryan
N00012646,Robert W Elliott
N00028051,Derrick Bennett
N00024943,Betty Richardson
N00027533,Sheldon Whitehouse
N00030938,Tarryl Clark
N00002002,John Rea
N00027617,Jack Jackson Jr
N00000978,Eric Vitaliano
N00028408,Richard Michael Smith
N00001901,John William Wrightson
N00025659,Joseph P Zarelli
N00028324,Gary J Kucinich
N00001822,Krisnan Persaud
N00001903,E Richard Rosenthal
N00013281,Larry Paul Weatherford
N00024948,Kathy Cekanski Farrand
N00012512,Mark S McMahon
N00035440,Tom Emmer
N00038265,Pam Myhra
N00037281,Kathleen Matthews
N00037055,Grant Starrett
N00030877,Matt Doheny
N00024849,Brent Alan Weaver
N00037300,Bruce Chadwick
N00012734,Mark Douglas Dornan
N00035748,Dennis Linthicum
N00024753,Mike Coffman
N00036996,Greg Pirkle
N00026197,Tony Knowles
N00025452,Lori Jeanne Lustig
N00001840,Roscoe Jerome Mitchell
N00025545,Paul Smith
N00027122,Michael Joseph Collesano
N00027200,"Basil C Ottley, Jr"
N00034416,Robert Pittenger
N00036915,Kamala D Harris
N00033658,Weston Wamp
N00036933,Ravi Patel
N00028005,John T Kelly
N00028374,Dwight Grotberg
N00025150,Jim Bob Duggar
N00026743,Howard Kaloogian
N00036954,Julian Bishop Lewis Jr
N00001829,Orville Arnett
N00036983,David Rogers
N00028065,Lorenzo S Grant
N00008086,Dave Camp
N00027693,Kevin Zeese
N00013418,Neil James Mavis
N00035633,John Hugya
N00027561,Robert Watson
N00025068,G Michael German
N00002025,Timothy D McCown
N00025125,Gabriel Perales Jr
N00028606,Chip Denure
N00025441,George Cook
N00012874,Daniel Richard Vaughen
N00024984,Mike Rivera Ortega
N00009667,Jane A Amero
N00035917,Brenda  Cleary
N00028376,Merrill Samuel Keiser Jr
N00026448,Joseph Cinquemani
N00001870,Donald E Geis
N00025258,Jaime P Gutierrez
N00026914,Gwen Moore
N00025131,Warren Redlich
N00029869,Max Yashirin
N00026724,Jon Porter
N00013076,Paul C Jost
N00001950,Dorothy C Jennings
N00025206,Curtis Patrick Meece
N00025279,Robert Craig Gross
N00025063,Adam Taff
N00002622,Denise Freeman
N00022171,Richie Robb
N00026507,George I Bruno
N00029266,Jim King
N00003066,David Dwight Woods
N00025340,Cynthia L Van Auken
N00028003,John Wesley Anderson
N00030592,Bobby Saxon
N00006455,J D Hayworth
N00029551,Lance Bretton Sigmon
N00026649,Robert Lucas
N00029909,Richard Carter
N00029981,Bob Hackworth
N00026299,Edward F Herman
N00029654,Cheryl Martin Ede
N00026297,Nancy Thompson
N00026259,Joe Negron
N00026841,Sharon Marie Renier
N00026468,Tom Formicola
N00029668,Ed Fallon
N00004184,Cyndi Ask
N00026456,George Fastuca
N00029216,Benjamin Lodmell
N00027127,Harley Venters
N00026080,John Barrow
N00029270,Jason Michael Wallace
N00025815,Ayesha F Nariman
N00000450,Ross J Connelly
N00026157,Jim Brandt
N00025375,Harry Jacobs
N00029063,Ray McKee
N00004198,John Wesley Loosemore
N00013804,Charles Morrison
N00005532,Benjamin Houston Odom
N00029673,Paul Abramson
N00025003,David G LaPere
N00025235,Rick Carne
N00029976,Mark Mulligan
N00030195,Craig Burridge
N00029109,Dean F Andal
N00026945,Phillip Truran
N00029320,Jerry Weber
N00004162,Dan Marsh
N00029423,Sherwood Bowditch
N00004149,Thomas Rundquist
N00004085,Clint Foster
N00030013,Jefferson Rowe Thompson
N00029663,Raul L Martinez
N00026659,Andrew Lee Kaza
N00000983,Vito Fossella
N00029689,David L Pentland
N00027716,Mickey Stubby Stumbaugh
N00000140,Carlos Romero-Barcelo
N00027298,Teresa Catherine Keane
N00025334,William Nelson Martin
N00026167,Jay Helvey
N00025243,Fred Duval
N00026273,Sandra Kay Bitner
N00025446,Vij Pawar
N00027140,Scott Elliott
N00026950,S Daniel Hutchison
N00029896,Thornton Cooper
N00025517,Daryl G McLain
N00026787,Steven W Reifman
N00026865,Stewart Bolno
N00030313,Rob Russell
N00029148,Adam Cote
N00004084,Donald William Brewster
N00029787,Lori P Alexander
N00030044,Robert E McLeod
N00030047,Ellen Greenberg
N00028933,Thomas J Vilsack
N00026994,Rosemarie Clampitt
N00027218,John J Coleman
N00004137,Glenn Whitt
N00004123,Ken Asmus
N00026887,Bruce S Asay
N00029925,Chris Gramazio
N00026289,Kris Kobach
N00008072,George W Bush
N00009738,John Culberson
N00026597,Willie Landry Mount
N00026532,Paul Whitehead
N00027148,Justin Nadeau
N00004100,Lynnea Ellison
N00029078,Michael F Brennan
N00004057,Thomas McMillin
N00002128,Elsie Holland
N00033613,Jason Plummer
N00032074,Patrick Kennedy
N00033988,Larry Fritzlan
N00033414,Bill Vinsko
N00013232,William C. Haas
N00031329,Brian John Rooney
N00033829,Jimmy Tobias
N00033087,Thomas C. Leppert
N00004107,Michael Jon Murray
N00034044,Joe Kennedy III
N00033894,Dave Lockwood
N00034782,Lincoln Nunnally
N00034400,"Frank Flores Blas, Jr"
N00034339,Jim Pendergraph
N00030828,Chris Simcox
N00031900,Rob Pastore
N00031579,Harold Johnson
N00033170,Raymond Blagmon
N00033585,Angela Valles
N00000524,Jack McMullen
N00030744,Mike Pompeo
N00034306,Samuel Aanestad
N00033285,James Alan Crone
N00031294,Daniel Freilich
N00030577,Chuck Devore
N00012508,Tom Carper
N00034975,Carolyn Kavanagh
N00033264,Ricardo Sanchez
N00032766,Marjorie Reilly Smith
N00033576,Jack Heidel
N00028931,Ole' Savior
N00031650,Melissa Haluszczak
N00034130,Randal Wallace
N00034246,Barry Ellsworth
N00031540,Roy Herron
N00031734,Bernard Sansaricq
N00032275,Jim Wilhelm
N00033842,Mia Love
N00031698,Charles Roland Black
N00033119,Mike Koffenberger
N00033669,Susan Thorn
N00033492,Elizabeth Warren
N00003945,Richard Friend
N00033425,Karen Kwiatkowski
N00030949,Tom Reed
N00031427,James Watkins
N00034619,John Henry Decker
N00031295,Clint B. Didier
N00034993,Steven D. Jacobson
N00034702,Park Overall
N00033789,Alan P. Woodruff
N00030974,Cheryle Jackson
N00032236,Donna E. Milo
N00031677,Jeffery Robert Barnett
N00034770,Steve Woods
N00031962,Mark French
N00026117,Frank Ryan
N00033578,John W. Willoughby
N00026481,Dan Boren
N00025668,Tony Perkins
N00028091,Carol Shea-Porter
N00034572,Anthony Flaccavento
N00030980,Kelly Ayotte
N00033629,Randy Jotte
N00029364,Gabrielle R Ledoux
N00032186,John Fitzgerald
N00031503,Jeff Landry
N00034333,Steve Wilkins
N00034005,Kevin Lundberg
N00030776,Mark Reed
N00033369,David Pollock
N00030743,Tracey Robert Mann
N00035036,John Hartman
N00033276,Susan Adams
N00034640,Wayne Smith
N00033410,Markwayne Mullin
N00034371,Bill Roberts
N00034142,Max Martin
N00033820,Sean Closson
N00034120,Scott Perry
N00030011,Paul J Carmouche
N00031429,Jay Clough
N00033084,Sean Peter Hubbard
N00033989,Brad Mitzelfelt
N00033966,Michael F. Meyer
N00032036,DC Morrison
N00026931,Marion Thorpe
N00032868,Howard Kudler
N00033589,Renea Wickman
N00033383,Joe  Davidow
N00033174,Josh Mandel
N00032499,Brent Davis Staton
N00033552,Lauren Stephens
N00033838,Taj Clayton
N00030836,Rand Paul
N00028140,Gary L Hooser
N00031906,Bob Thomas
N00030953,Steven D. Welch
N00031871,Scott Kirkland
N00034141,Candace Duval
N00033816,Allen  O'Neil
N00029127,Jared Polis
N00034560,Wilson Stooksberry
N00033707,Linda Lingle
N00033439,Silvia Stagg
N00030771,Paul Gosar
N00033112,Greg Brower
N00033996,Justin Kim
N00029139,Bill Foster
N00031955,Bill Marcy
N00032182,"Benjamin ""Ben"" Emery"
N00034712,Adam Chaprales
N00031866,Steven Carl Moak
N00032534,John E. Dougherty  III
N00002039,Leslie L. Byrne
N00030882,Greg Robert Rabidoux
N00034717,Bill Hedge
N00030606,Michael Williams
N00031643,Peter J. Corrigan
N00031857,Steve Womack
N00034886,Bob Eye
N00004740,John Dunn Leinenweber
N00005526,Ed Crocker
N00004385,Peter Bear
N00005266,Eric R Yost
N00002358,Donald Martin Dawkins
N00004058,Fred D Rosenberg
N00002845,Hugh E Rodham
N00002021,Stephen Crawford
N00003956,Marlene Kler
N00005408,Sadie Roberts-Joseph
N00000278,Paul Dennis Harold
N00008465,Nancy L Centofante
N00002662,Rosemary Kaszans
N00005327,Patrick J Combs
N00001627,Bill Chertok
N00006057,John W Sawyer
N00002790,Edward D Goddard
N00007457,Tom Rosanelli
N00001435,Daniel Gordeuk
N00007244,Gloria Ochoa
N00003014,Martin J (Marty) III Connors
N00004831,Steve Baker
N00002403,Cecil J Williams
N00005556,Bill Brewster
N00003998,Dean Hutyra
N00006404,Carol Cure
N00006750,Jane Harman
N00004737,Marty Gleason
N00003466,Steven Wall Hamrick
N00008309,Mark L Bellamy
N00006439,Gary Anthony Husk
N00001428,Ronald A DiNicola
N00008645,Matthew Warner Sperling
N00007188,Michael Farber
N00002946,Ted Sauitshas
N00004553,Stanley E Estes
N00001743,David Pryor
N00007866,Michael Godfrey James
N00005059,Gary Gill
N00003282,Bill Wheeler
N00006982,Art Edelman
N00006938,Linda M Wilde
N00002991,Barry Macklin Guess
N00006616,Janet Greeson
N00002164,Patrick Muldoon
N00004463,Bert James McKasy
N00003605,Tom Coyne Jr
N00006901,Bill Glass
N00004238,Miriam Brown Tyson
N00005061,Eric E Vickers
N00004038,Samir Roger Makarem
N00000274,Jonathan Raymond
N00003982,Mike Freyman
N00001499,Daniel J Schreffler
N00003188,Bill (Bull) Durham
N00000613,Bob Jaekle
N00000543,Timothy F Philbin
N00002268,Richard  Moore
N00008139,Emil Jones Jr
N00005013,Patrick J Cacchione
N00003408,Bill Wilson
N00004582,Ronald L Wieczorek
N00000026,Demar Dahl
N00003470,Wendell H Ford
N00002608,Verdree Sr Lockhart
N00004568,Jan Berkhout
N00006173,Joan Fitz-Gerald
N00004454,Ann Wynia
N00000523,Jack Long
N00006076,Jose Luis Sanchez
N00000485,Richard A Bennett
N00002671,Darrel Ealum
N00007373,Deborah  Wilder
N00007720,Paul Barton Delacy
N00003984,Ken Larkin
N00004989,Jan Morris
N00006378,Victor J Liechty
N00004814,Sam Panayotovich
N00000302,Ian A Bowles
N00007948,Linda Smith
N00004028,Vendella M Collins
N00002178,Robert Arthur Gindin
N00003423,Steven Beshear
N00003097,T D (Ted) Little
N00001027,Andrew C Hartzell Jr
N00003335,George Barlos
N00007953,Joseph Henry Walkenhauer
N00001384,Marick Francis Masters
N00008996,Shelby Lanier Jr
N00007063,Al McCandless
N00001264,Paula Diperna
N00003147,Bill Frist
N00000404,Brenda Elias
N00007528,Douglas H Bosco
N00006466,Roy Douglas Wead
N00007739,Scott Richard Rolf
N00001014,Richard S Klein
N00003977,Linda Willey
N00004017,Holly Harkness
N00004387,Glenn M Kopitske
N00008167,Benjamin Gregg
N00000316,John R Mitchell
N00002914,Hermine Wiener
N00007617,Tom Pico Jr
N00003624,Kenneth A Mack
N00008552,B Keith Heard
N00002933,David Pauling
N00005778,Edward L (Ed) True
N00000197,Ronald A Levesque
N00002405,Michael Wilson
N00001084,Martin Malave-Dilan
N00006544,Alan R Wilson
N00003979,Edward Hlavac
N00000285,Guy A Carbone
N00004507,Derek W Schramm
N00005956,John Allen Rindfuss
N00002056,James Clifford Miller III
N00007711,Stan Bunn
N00003873,Clifford Douglas Fisher
N00002491,Michael B Burkhold Jr
N00004462,Michael A Neitzel
N00005999,Joe Gardner
N00003569,Jeffrey D Johnson
N00005954,Philip M Ross
N00005576,Mike Morris
N00007123,John W J Overman
N00006915,Rex Dale Alexander Gutierrez
N00004459,Heather Wood
N00005930,Andre Elvin Dean
N00006582,Mary Jane M Garcia
N00005684,John Hendry
N00007921,Doug Sutherland
N00007227,Robert R Unruhe
N00006988,Rita Tamerius
N00001223,Sue Wittig
N00002032,Oliver North
N00005661,Richard Fisher
N00005973,Christine Hernandez
N00005795,Vince Hanke
