cycle,senate,won,raised_total_1M,Dem,Other,Repub,state_rank
2002,0,0,0.174147,0,0,1,25
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2004,0,0,1.097753,0,0,1,45
2004,0,0,0.032714,1,0,0,26
2002,0,0,1.208035,1,0,0,32
2002,0,0,0.124177,1,0,0,21
2002,0,0,0.227003,0,0,1,24
2002,0,0,0.010484,0,0,1,3
2000,0,0,0.0,1,0,0,28
2002,0,0,0.111,1,0,0,23
2004,0,1,1.016218,0,0,1,45
2000,0,0,0.0,1,0,0,28
2000,0,0,0.0,0,0,1,28
2000,0,0,0.0,1,0,0,28
2004,0,0,0.225936,1,0,0,38
2004,0,0,0.054165,1,0,0,38
2004,0,0,0.427878,1,0,0,12
2004,0,0,0.15021,0,0,1,23
2004,0,0,0.209411,1,0,0,32
2004,0,0,0.390438,0,0,1,25
2000,0,0,0.0,0,1,0,10
2004,0,0,0.072403,0,0,1,30
2004,0,0,1.279055,0,0,1,23
2004,0,0,0.06726,1,0,0,38
2000,0,0,0.0,0,0,1,30
2004,0,0,0.408432,0,0,1,33
2004,0,0,0.089626,0,0,1,30
2000,0,0,0.0,0,1,0,30
2004,0,0,0.390993,0,0,1,30
2004,0,0,0.058185,1,0,0,16
2000,0,0,0.0,0,1,0,35
2004,0,0,0.00185,0,0,1,15
2004,0,0,0.075708,0,0,1,30
2004,0,0,0.302353,1,0,0,23
2004,0,0,0.22869,1,0,0,23
2000,0,0,0.0,1,0,0,35
2000,0,0,0.0,0,0,1,40
2004,0,0,0.076457,1,0,0,23
2004,0,0,0.027343,0,0,1,31
2004,0,0,0.472085,0,0,1,45
2000,0,0,0.0,1,0,0,11
2004,0,0,0.309301,1,0,0,30
2004,0,1,1.74415,0,0,1,32
2004,0,0,0.3554,1,0,0,10
2004,0,1,0.964219,0,0,1,23
2004,0,1,1.31993,1,0,0,24
2000,0,0,0.0,1,0,0,30
2004,0,1,0.261524,1,0,0,23
2000,0,0,0.0,0,1,0,30
2004,0,1,0.645224,0,0,1,36
2004,0,1,0.444705,1,0,0,4
2004,0,0,0.029643,1,0,0,15
2004,0,1,0.825576,0,0,1,32
2004,0,1,0.306033,1,0,0,35
2000,0,0,0.0,0,1,0,10
2000,0,0,0.0,0,0,1,10
2000,0,0,0.0,0,0,1,10
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,1,0,0,10
2000,0,0,0.0,0,0,1,35
2000,0,0,0.0,1,0,0,10
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,1,0,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,1,0,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,1,0,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,0,1,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2004,0,1,0.260659,1,0,0,35
2004,0,1,0.826417,0,0,1,38
2000,0,0,0.0,0,1,0,35
2004,0,0,0.007889,1,0,0,25
2000,0,0,0.0,1,0,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,30
2000,0,0,0.0,0,1,0,30
2000,0,0,0.0,1,0,0,30
2000,0,0,0.0,1,0,0,30
2004,0,1,0.517925,1,0,0,35
2004,0,0,0.346764,0,0,1,20
2000,0,0,0.0,0,1,0,30
2000,0,0,0.0,0,1,0,30
2004,0,1,2.613262,0,0,1,29
2004,0,1,1.154984,0,0,1,35
2000,0,0,0.0,0,1,0,30
2000,0,0,0.0,0,1,0,30
2004,0,1,0.628228,1,0,0,32
2000,0,0,0.0,0,1,0,30
2000,0,0,0.0,0,1,0,30
2000,0,0,0.0,0,1,0,30
2004,0,1,0.579868,1,0,0,10
2000,0,0,0.0016,0,0,1,30
2000,0,0,0.0,0,1,0,30
2004,0,1,1.086087,1,0,0,9
2004,0,1,1.308363,0,0,1,19
2004,0,0,1.913708,0,0,1,15
2000,0,0,0.0,0,1,0,27
2002,0,0,0.0,0,1,0,35
2004,0,0,0.056734,1,0,0,23
2004,0,1,0.720152,1,0,0,39
2004,0,1,0.519838,0,0,1,35
2004,0,1,0.513747,1,0,0,35
2004,0,1,0.512162,1,0,0,49
2006,0,1,1.387618,1,0,0,46
2006,0,1,0.296586,0,0,1,15
2006,0,1,0.750319,0,0,1,32
2006,0,1,0.504931,1,0,0,45
2000,0,0,0.001,1,0,0,35
2000,0,0,0.0,0,0,1,35
2006,0,1,1.070017,0,0,1,21
2000,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,1,0,0,16
2006,0,1,0.628592,1,0,0,9
2004,0,1,1.039452,0,0,1,12
2006,0,1,1.386245,0,0,1,29
2002,0,0,0.0,0,1,0,37
2006,0,1,1.267137,1,0,0,36
2002,0,0,0.0,0,0,1,31
2006,0,0,1.955443,0,0,1,19
2006,0,1,3.07951,1,0,0,34
2006,0,1,1.660243,0,0,1,13
2006,0,1,0.275401,0,0,1,35
2006,0,0,0.132886,1,0,0,31
2006,0,1,1.303002,0,0,1,26
2006,0,0,3.16465,0,0,1,33
2006,0,1,2.149864,1,0,0,34
2006,0,0,0.275044,0,0,1,12
2006,0,0,0.114505,1,0,0,32
2006,0,1,0.520936,1,0,0,12
2006,0,0,0.703244,1,0,0,3
2006,0,1,1.765417,0,0,1,48
2006,0,1,3.410574,0,0,1,19
2006,0,0,0.874593,1,0,0,16
2006,0,0,2.974858,0,0,1,19
2006,0,0,0.0027,1,0,0,43
2006,0,1,0.897722,0,0,1,32
2006,0,0,0.040732,0,1,0,15
2006,0,0,4.645589,1,0,0,35
2006,0,0,2.330056,1,0,0,5
2002,0,0,0.0,0,1,0,19
2008,0,1,1.043882,1,0,0,38
2008,0,1,0.689369,0,0,1,23
2008,0,1,0.950942,1,0,0,29
2008,0,1,1.032882,0,0,1,45
2008,0,1,1.345099,0,0,1,41
2006,0,0,0.025875,1,0,0,14
2008,0,1,0.932822,0,0,1,30
2008,0,1,0.674151,0,0,1,45
2008,0,0,0.127811,1,0,0,29
2008,0,0,0.02657,1,0,0,11
2008,0,1,0.951355,1,0,0,30
2008,0,0,0.618406,1,0,0,16
2008,0,0,0.024336,0,0,1,29
2008,0,0,0.146186,1,0,0,12
2008,0,0,0.017703,0,0,1,13
2008,0,1,2.019435,1,0,0,37
2008,0,0,0.039456,1,0,0,19
2008,0,0,1.82041,0,0,1,4
2008,0,1,0.572507,0,0,1,37
2008,0,0,0.256995,1,0,0,19
2008,0,0,0.500984,1,0,0,4
2008,0,1,4.758588,1,0,0,15
2008,0,1,7.673747,1,0,0,9
2008,0,0,0.0788,1,0,0,27
2008,0,1,1.708238,1,0,0,45
2008,0,1,0.838389,1,0,0,15
2008,0,1,1.357829,0,0,1,30
2010,0,0,0.066627,0,0,1,39
2010,0,0,0.072778,0,0,1,47
2008,0,1,2.231394,1,0,0,10
2008,0,1,0.707204,1,0,0,26
2008,0,1,1.330408,1,0,0,15
2008,0,1,1.829382,0,0,1,33
2008,0,0,1.015122,1,0,0,15
2008,0,0,1.651621,0,0,1,13
2008,0,0,0.374362,0,0,1,29
2010,0,0,0.268804,1,0,0,27
2008,0,1,2.88046,1,0,0,35
2002,0,0,0.0,0,1,0,13
2010,0,1,3.946002,1,0,0,24
2010,0,0,0.977125,0,0,1,25
2010,0,1,0.697666,1,0,0,35
2010,0,1,1.059679,1,0,0,10
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,24
2002,0,0,0.0,0,1,0,32
2010,0,1,0.485266,0,0,1,45
2010,0,0,1.59235,1,0,0,37
2010,0,1,0.677428,0,0,1,35
2010,0,1,1.821803,1,0,0,35
2010,0,0,0.019472,0,0,1,16
2010,0,0,2.377227,1,0,0,15
2010,0,0,4.033095,1,0,0,9
2010,0,0,0.119888,0,0,1,35
2010,0,0,0.314107,0,0,1,34
2010,0,0,0.261872,1,0,0,35
2010,0,0,0.040609,0,0,1,38
2010,0,0,1.994633,0,0,1,27
2010,0,0,0.19508,0,0,1,9
2010,0,0,0.009398,0,0,1,30
2010,0,0,0.047976,1,0,0,39
2010,0,0,0.237987,0,0,1,38
2010,0,1,0.880856,0,0,1,40
2010,0,0,0.507189,0,0,1,12
2010,0,0,2.073462,1,0,0,19
2010,0,0,0.121279,0,0,1,35
2010,0,0,0.11303,1,0,0,25
2010,0,0,0.220782,0,0,1,25
2012,0,0,0.025808,1,0,0,10
2002,0,0,0.0,1,0,0,10
2002,0,0,0.0,0,0,1,19
2012,0,0,0.746951,0,0,1,47
2012,0,0,0.026944,1,0,0,34
2010,0,0,1.055625,1,0,0,17
2010,0,0,0.106894,0,0,1,38
2012,0,0,0.364109,1,0,0,25
2012,0,0,0.074563,0,0,1,30
2012,0,0,0.026304,1,0,0,32
2002,0,0,0.0,0,1,0,37
2012,0,0,0.67407,0,0,1,32
2012,0,1,0.831069,1,0,0,33
2012,0,1,4.478939,0,0,1,27
2012,0,1,1.929108,1,0,0,3
2012,0,0,3.928961,1,0,0,12
2002,0,0,0.000449,1,0,0,38
2012,0,1,0.917631,1,0,0,24
2012,0,1,1.172165,1,0,0,46
2012,0,1,1.313895,0,0,1,19
2012,0,1,1.09251,0,0,1,32
2012,0,1,0.709886,0,0,1,47
2012,0,1,1.095319,0,0,1,10
2012,0,0,0.00349,1,0,0,30
2012,0,1,3.096797,0,0,1,3
2012,0,0,0.171519,1,0,0,13
2012,0,1,5.27971,1,0,0,32
2012,0,0,0.013397,1,0,0,32
2012,0,0,0.06922,0,0,1,30
2012,0,0,0.119275,0,0,1,43
2012,0,0,0.815662,1,0,0,35
2014,0,0,0.560461,0,0,1,26
2012,0,1,4.593363,0,0,1,35
2012,0,0,0.33331,0,0,1,8
2014,0,1,2.679734,1,0,0,35
2014,0,0,0.908835,0,0,1,32
2014,0,0,0.243336,0,0,1,35
2014,0,1,1.829066,0,0,1,12
2014,0,1,0.88307,0,0,1,13
2014,0,0,0.194605,0,0,1,37
2014,0,1,1.2972,1,0,0,32
2014,0,0,0.132191,1,0,0,37
2014,0,0,1.845407,1,0,0,6
2014,0,1,1.148115,1,0,0,21
2014,0,0,0.199164,0,0,1,35
2014,0,0,0.015356,0,1,0,32
2014,0,0,0.278177,1,0,0,12
2014,0,0,0.38066,0,0,1,35
2014,0,0,1.482399,0,0,1,32
2014,0,0,0.1753,1,0,0,14
2014,0,0,0.739519,1,0,0,12
2014,0,0,0.449426,0,0,1,21
2014,0,0,0.031245,1,0,0,38
2014,0,1,1.57249,0,0,1,30
2014,0,0,0.167192,1,0,0,16
2014,0,0,1.18155,0,0,1,23
2014,0,0,0.070474,0,0,1,45
2014,0,0,0.064679,1,0,0,10
2014,0,0,0.189353,0,0,1,10
2014,0,0,0.253828,1,0,0,45
2014,0,1,0.971003,1,0,0,30
2014,0,0,0.007123,0,1,0,13
2014,0,0,0.055298,0,0,1,5
2014,0,0,0.043743,0,0,1,43
2014,0,1,3.543084,0,0,1,19
2014,0,0,0.01263,0,0,1,39
2014,0,1,2.397949,0,0,1,23
2014,0,0,1.857981,1,0,0,22
2014,0,1,1.26106,0,0,1,9
2014,0,0,0.057156,0,0,1,22
2014,0,0,0.222566,1,0,0,35
2014,0,0,0.070366,0,0,1,9
2014,0,1,0.740107,1,0,0,38
2014,0,1,0.657964,1,0,0,32
2014,0,1,1.681405,0,0,1,32
2002,0,0,0.0,0,1,0,16
2002,0,0,0.004684,0,0,1,23
2014,0,1,1.381206,0,0,1,14
2014,0,0,0.952565,0,0,1,12
2002,0,0,0.0,1,0,0,23
2002,0,0,0.0,0,0,1,10
2002,0,0,0.0,0,1,0,26
2002,0,0,0.010711,1,0,0,39
2002,0,0,0.0,0,1,0,30
2002,0,0,0.0,0,1,0,25
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,34
2002,0,0,0.0,1,0,0,33
2002,0,0,0.0,1,0,0,9
2002,0,0,0.0,0,0,1,19
2002,0,0,0.0,0,1,0,24
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0001,1,0,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0005,1,0,0,18
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,1,0,0,37
2002,0,0,0.0,0,0,1,37
2004,0,0,0.0,1,0,0,10
2002,0,0,0.0,1,0,0,32
2002,0,0,0.006332,0,0,1,32
2002,0,0,0.0007,1,0,0,34
2002,0,0,0.0,0,0,1,24
2002,0,0,2.5e-05,1,0,0,29
2002,0,0,0.0,0,0,1,29
2002,0,0,0.0,1,0,0,35
2000,0,0,0.165005,0,0,1,15
2002,0,0,0.0,1,0,0,24
2000,0,1,1.554018,1,0,0,16
2000,0,0,0.784654,0,0,1,29
2000,0,0,0.02747,0,0,1,27
2000,0,0,0.00032,0,0,1,46
2002,0,0,0.0,1,0,0,15
2000,0,1,0.290458,1,0,0,35
2000,0,0,0.046466,1,0,0,32
2000,0,1,0.595116,1,0,0,23
2000,0,0,1.393753,0,0,1,15
2000,0,1,1.635097,0,0,1,29
2000,0,0,0.000315,0,0,1,28
2000,0,1,0.664529,0,0,1,34
2000,0,0,0.046155,0,0,1,25
2000,0,0,0.002057,1,0,0,35
2012,0,0,0.029723,1,0,0,32
2000,0,0,0.714568,1,0,0,21
2002,0,0,0.0,0,0,1,24
2000,0,1,1.931649,0,0,1,33
2000,0,0,0.009724,1,0,0,35
2000,0,0,0.021225,0,1,0,23
2002,0,0,0.0,0,1,0,36
2002,0,0,0.0,0,0,1,43
2002,0,0,0.0,1,0,0,43
2002,0,0,0.001105,1,0,0,33
2002,0,0,0.0,0,1,0,43
2002,0,0,0.0,0,1,0,39
2000,0,1,0.525064,0,0,1,11
2000,0,0,0.428716,0,0,1,23
2000,0,1,3.125278,0,0,1,6
2000,0,0,0.015675,0,0,1,15
2000,0,1,3.057239,0,0,1,30
2000,0,1,1.251842,1,0,0,30
2002,0,0,0.0,1,0,0,15
2000,0,1,0.66061,1,0,0,49
2000,0,0,0.006865,1,0,0,47
2000,0,1,0.34733,1,0,0,23
2000,0,0,0.000443,1,0,0,10
2000,0,1,0.854297,0,0,1,43
2000,0,0,0.0013,1,0,0,30
2000,0,0,0.020442,0,0,1,35
2000,0,0,0.037272,0,0,1,10
2000,0,0,1.829609,1,0,0,37
2000,0,0,0.596251,0,0,1,34
2000,0,1,0.401059,0,0,1,35
2002,0,0,0.0,0,0,1,35
2000,0,0,0.12489,1,0,0,30
2000,0,1,1.412264,0,0,1,45
2002,0,0,0.0,0,1,0,35
2000,0,0,2.318951,0,0,1,25
2002,0,0,0.0,0,1,0,35
2000,0,0,0.106371,1,0,0,30
2002,0,0,0.0,0,1,0,35
2000,0,1,2.385521,1,0,0,35
2002,0,0,0.0,0,1,0,35
2000,0,1,1.357883,1,0,0,27
2002,0,0,0.0,0,0,1,35
2000,0,1,0.787514,1,0,0,33
2002,0,0,0.0,0,1,0,35
2000,0,0,2.725967,1,0,0,30
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2000,0,0,0.000278,0,0,1,35
2000,0,0,0.000278,0,0,1,35
2002,0,0,0.0,0,0,1,15
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2000,0,1,0.516481,0,0,1,41
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,50
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2000,0,0,0.359208,0,0,1,16
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,0,1,0,35
2002,0,1,0.591192,0,0,1,30
2002,0,0,1.362055,1,0,0,12
2002,0,0,0.0,0,0,1,35
2002,0,1,0.571155,1,0,0,23
2002,0,0,0.0,1,0,0,35
2002,0,1,0.880451,0,0,1,10
2002,0,1,1.541189,0,0,1,19
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,2.035946,0,0,1,36
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,1.4e-05,0,1,0,35
2002,0,1,0.43866,1,0,0,32
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,1,2.52656,0,0,1,4
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,1,0,35
2002,0,1,0.638765,0,0,1,10
2002,0,1,0.490911,0,0,1,30
2002,0,0,0.0,0,0,1,35
2002,0,0,0.000875,0,0,1,7
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,1,0,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.04654,0,0,1,4
2002,0,1,0.582698,0,0,1,35
2002,0,0,0.726418,1,0,0,38
2002,0,1,0.944934,0,0,1,3
2002,0,0,1.070153,0,0,1,35
2002,0,1,1.97154,0,0,1,32
2002,0,0,0.0075,1,0,0,21
2002,0,0,0.0,1,0,0,16
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,0,1,35
2002,0,0,0.0,0,1,0,35
2002,0,1,0.371041,0,0,1,21
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,1,0,35
2002,0,0,0.0,0,1,0,23
2002,0,1,1.215827,1,0,0,37
2002,0,1,1.038377,1,0,0,35
2002,0,0,0.0,0,0,1,19
2002,0,0,0.262598,1,0,0,22
2002,0,0,0.0,0,1,0,29
2002,0,0,2e-06,0,1,0,35
2002,0,0,0.0,0,0,1,45
2002,0,0,0.0,1,0,0,29
2002,0,0,0.0,0,0,1,7
2002,0,0,0.00065,1,0,0,39
2002,0,0,0.0,1,0,0,45
2002,0,0,0.0,1,0,0,39
2002,0,0,0.0,0,1,0,29
2002,0,0,0.096392,0,0,1,16
2002,0,0,0.0,1,0,0,29
2002,0,0,0.007983,1,0,0,9
2002,0,0,0.0,0,0,1,2
2002,0,0,0.141511,0,0,1,30
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,1,0,0,29
2002,0,0,0.024031,0,0,1,35
2002,0,0,0.0,0,1,0,29
2002,0,0,0.080631,0,0,1,9
2002,0,0,0.004022,0,1,0,32
2002,0,0,0.0,0,1,0,29
2002,0,0,0.0,0,0,1,29
2002,0,0,0.0,0,1,0,29
2002,0,0,0.0,0,0,1,29
2002,0,0,0.115473,1,0,0,35
2002,0,0,0.0,0,0,1,29
2002,0,0,0.140263,0,0,1,35
2002,0,0,0.871382,1,0,0,30
2002,0,0,0.021765,0,0,1,47
2002,0,0,0.022009,1,0,0,21
2002,0,0,0.0,1,0,0,29
2004,0,1,2.381863,1,0,0,23
2002,0,0,0.0,0,1,0,29
2002,0,0,0.0,0,1,0,29
2002,0,0,0.0,0,1,0,29
2002,0,0,0.0,1,0,0,45
2002,0,0,0.0005,1,0,0,15
2004,0,0,1.147224,1,0,0,19
2004,0,0,0.197929,0,0,1,38
2004,0,0,0.03771,1,0,0,19
2002,0,0,0.0,0,0,1,27
2002,0,0,0.0,1,0,0,29
2002,0,0,0.0,0,0,1,45
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,1,0,47
2004,0,0,0.407875,0,0,1,35
2004,0,0,0.557709,0,0,1,36
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,0,1,47
2004,0,0,0.032391,0,0,1,30
2004,0,0,0.099971,0,0,1,33
2004,0,0,0.15414,0,0,1,32
2004,0,1,3.522706,1,0,0,9
2002,0,0,0.0,0,1,0,50
2004,0,0,0.951543,0,0,1,45
2002,0,0,0.0,0,0,1,21
2004,0,0,0.092028,1,0,0,32
2002,0,0,0.0,0,1,0,21
2002,0,0,0.0,0,1,0,10
2002,0,0,0.0,1,0,0,18
2002,0,0,0.0,0,1,0,21
2004,0,1,3.604373,1,0,0,30
2002,0,0,0.0,0,1,0,21
2002,0,0,0.0,0,1,0,18
2002,0,0,0.0,0,1,0,18
2002,0,0,0.0,0,1,0,21
2002,0,0,0.0,0,1,0,21
2004,0,1,1.28247,0,0,1,48
2002,0,0,0.0,0,1,0,21
2002,0,0,0.0,0,1,0,21
2004,0,1,2.743941,1,0,0,44
2002,0,0,0.0,0,1,0,9
2002,0,0,0.0,1,0,0,9
2004,0,0,0.877224,1,0,0,4
2002,0,0,0.0,0,1,0,9
2004,0,0,0.247178,0,0,1,15
2002,0,0,0.0,1,0,0,38
2002,0,0,0.0,1,0,0,38
2002,0,0,0.0,0,0,1,31
2004,0,0,1.339383,0,0,1,35
2002,0,0,0.0,1,0,0,17
2002,0,0,0.0,0,0,1,28
2004,0,0,0.510029,0,0,1,27
2002,0,0,0.0,1,0,0,27
2002,0,0,0.0,0,0,1,27
2002,0,0,0.0,0,0,1,27
2004,0,1,0.703605,1,0,0,30
2002,0,0,0.0,1,0,0,7
2002,0,0,0.0,0,1,0,7
2004,0,0,0.877889,1,0,0,30
2002,0,0,0.0,0,1,0,23
2004,0,0,0.183204,0,0,1,13
2004,0,0,0.17419,1,0,0,10
2004,0,1,1.267261,0,0,1,10
2002,0,0,0.0,0,1,0,10
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,1,0,0,47
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,0,1,0,47
2004,0,1,1.743905,0,0,1,12
2004,0,1,1.356236,1,0,0,42
2002,0,0,0.0,1,0,0,47
2004,0,1,0.561178,1,0,0,35
2004,0,1,1.141513,1,0,0,24
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,1,0,47
2004,0,1,0.594638,0,0,1,32
2002,0,0,0.0,0,0,1,47
2004,0,1,0.553361,1,0,0,22
2004,0,1,0.961563,1,0,0,10
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,0,1,0,47
2004,0,0,0.021743,0,0,1,35
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,0,1,0,47
2002,0,0,0.0,1,0,0,47
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,0,0,1,47
2004,0,1,1.056664,0,0,1,35
2002,0,0,0.001057,0,1,0,33
2004,0,1,0.385803,0,0,1,38
2004,0,1,1.585942,0,0,1,30
2004,0,1,0.74134,1,0,0,23
2004,0,1,0.898635,1,0,0,28
2004,0,1,0.197849,0,0,1,47
2002,0,0,0.0,0,0,1,21
2002,0,0,0.0,1,0,0,38
2002,0,0,0.0,0,1,0,29
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,0,0,1,47
2002,0,0,0.0,0,1,0,18
2004,0,1,0.810807,0,0,1,35
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,1,0,0,28
2002,0,0,0.006224,0,0,1,21
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,0,0,1,49
2002,0,0,0.0,0,0,1,28
2002,0,0,0.0,0,1,0,5
2002,0,0,0.0,0,0,1,28
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,0,0,1,28
2004,0,1,0.814661,1,0,0,39
2002,0,0,0.0,0,1,0,20
2004,0,1,0.871405,1,0,0,25
2002,0,0,0.0,1,0,0,28
2002,0,0,0.00334,1,0,0,28
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,0,0,1,28
2002,0,0,0.0,0,0,1,28
2002,0,0,0.0,0,0,1,28
2002,0,0,0.0,0,1,0,28
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,1,0,0,28
2002,0,0,0.0,0,1,0,45
2002,0,0,0.0,0,0,1,5
2002,0,0,0.0,0,1,0,5
2002,0,0,0.0,0,0,1,5
2004,0,1,2.007408,0,0,1,10
2002,0,0,0.0,0,1,0,5
2002,0,0,0.0,0,0,1,5
2004,0,1,0.093176,0,0,1,9
2002,0,0,0.0,0,1,0,5
2004,0,1,0.653563,1,0,0,27
2002,0,0,0.0,1,0,0,43
2002,0,0,0.0,0,0,1,43
2002,0,0,0.0,0,0,1,43
2004,0,1,0.553102,0,0,1,10
2004,0,1,0.901306,1,0,0,45
2002,0,0,0.0,0,0,1,43
2004,0,1,0.245614,0,0,1,34
2002,0,0,0.0,0,1,0,33
2002,0,0,2e-06,1,0,0,3
2004,0,1,0.796269,1,0,0,35
2002,0,0,0.0,1,0,0,21
2002,0,0,0.0,1,0,0,24
2002,0,0,0.0,0,0,1,28
2004,0,1,1.011544,0,0,1,45
2004,0,1,1.247314,0,0,1,15
2002,0,0,0.0,0,1,0,31
2002,0,0,0.0,1,0,0,14
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,23
2004,0,1,0.324195,1,0,0,35
2002,0,0,0.0,0,1,0,23
2002,0,0,0.0,0,0,1,23
2002,0,0,0.0,0,0,1,23
2002,0,0,0.001,0,0,1,32
2002,0,0,0.0,0,1,0,23
2002,0,0,0.0,0,1,0,23
2002,0,0,0.0,1,0,0,31
2002,0,0,0.0,1,0,0,23
2002,0,0,0.0,0,0,1,23
2004,0,0,0.379747,0,0,1,27
2002,0,0,0.0,0,1,0,31
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,16
2006,0,0,0.210682,1,0,0,15
2006,0,1,0.5587,0,0,1,13
2004,0,1,0.360818,1,0,0,25
2002,0,0,0.0,0,1,0,16
2006,0,1,3.12373,0,0,1,15
2004,0,1,2.772819,0,0,1,30
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,23
2002,0,0,0.0,0,0,1,32
2002,0,0,0.0,0,1,0,31
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,16
2002,0,0,0.0,0,1,0,23
2002,0,0,0.0,0,1,0,23
2002,0,0,0.0,0,0,1,25
2002,0,0,0.0,0,0,1,25
2002,0,0,0.0,0,1,0,25
2002,0,0,0.0,0,1,0,25
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,1,0,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,1,0,32
2002,0,0,0.0,0,0,1,31
2002,0,0,0.0,0,0,1,31
