cycle,id,candidate_name,party,state,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
2002,N00002610,Nathan Deal,R,GA,10,Y,Y,RW,174903,87800,267628,4925
2006,N00007012,Alan Kurt Uke,R,CA,50, ,Y,RL,,1148485,1154644,6159
2016,N00037277,Edward Vowell,D,IL,12,Y,Y,DC,,40017,41817,1800
2002,N00013776,Carlton Wayne Cornett,D,TN,5, ,Y,DL,,7761,29878,22117
2006,N00028281,Shirley Davis,R,NC,7,Y,Y,RL,2250,4950,7200,0
2006,N00007781,Peter DeFazio,D,OR,4,Y,Y,DW,377339,145038,767330,244953
2000,N00002250,Jack Schwartz,L,NC,8, , ,3C,,,0,
2006,N00027830,Francine Shacter,D,AZ,8, ,Y,DL,,4859,8055,3196
2016,N00030815,Chuck Fleischmann,R,TN,3,Y,Y,RI,254400,628890,892058,8768
2000,N00002264,Richard D Skillen,R,NC,2, , ,RN,,,0,
2006,N00028098,Craig Foltin,R,OH,13,Y,Y,RL,248110,328762,641994,65122
2016,N00037263,Douglas L. Applegate,D,CA,49,Y,Y,DC,,21500,28394,6894
2006,N00027888,John Hall,D,NY,19,Y,Y,DW,453874,1265034,1725122,6214
2006,N00025299,Tim Bridgewater,R,UT,2, , ,RN,1000,,1000,0
2006,N00000751,Bill Pascrell Jr,D,NJ,8,Y,Y,DW,465769,844873,1347881,37239
2002,N00005510,Ralph Forbes,3,AR,3, ,Y,3L,5200,3014,13671,5457
2016,N00031142,David Cozad,D,TX,6,Y,Y,DC,,,2264,2264
2016,N00037030,Charles John Baricevic,D,IL,12,Y,Y,RC,7000,173560,180810,250
2006,N00028137,John F Coyne,D,GA,4, ,Y,DL,1000,900,1900,0
2016,N00035711,Carl Higbie,R,CT,4, , ,RN,,,0,0
2016,N00036522,Marko Milakovich,U,FL,9, , ,UN,,,0,0
2002,N00013828,Alan Skorski,R,NY,4, ,Y,RN,,11250,16033,4783
2002,N00009653,Gregory Lynne Musil,R,KS,3, , ,RN,,726,876,150
2016,N00007622,Mufi Hannemann,D,HI,2, , ,DN,,,0,0
2016,N00035617,Houston Barnes,D,NC,2, , ,DN,,,0,0
2000,N00002610,Nathan Deal,R,GA,9,Y,Y,RW,225004,83030,444972,136938
1994,N00005398,Cleo Fields,D,LA,4,Y,Y,DW,183277,328900,817868,305691
2016,N00008028,Sam Johnson,R,TX,3,Y,Y,RI,290665,106601,422037,24771
2006,N00004671,David McSweeney,R,IL,8,Y,Y,RL,707645,1753129,2573580,112806
2000,N00002376,Robert (Bob) Ayers Jr,D,NC,3, , ,DN,,,0,
2006,N00027679,Bill Glass,D,NC,9,Y,Y,DL,4000,3538,7721,183
2002,N00024965,Roy Streckfuss,R,TX,31, ,Y,RL,,3475,3475,0
2002,N00025042,Sukhmander Singh,D,CA,18, ,Y,DL,,18505,48955,30450
2002,N00001529,Joseph M Hoeffel,D,PA,13,Y,Y,DW,671627,693905,1554868,189336
2002,N00012639,Rollie Reynolds,D,NE,3, , ,DN,,500,500,0
2016,N00000738,Steve Lonegan,R,NJ,3, , ,RN,,14500,60871,46371
2002,N00013862,Steve Briese,D,FL,1, ,Y,DL,56514,28883,89747,4350
2002,N00000751,Bill Pascrell Jr,D,NJ,8,Y,Y,DI,367471,619234,1020980,34275
2006,N00027719,Jim Gilchrist,3,CA,48, ,Y,3L,46597,198673,1090527,845257
2016,N00004227,Tom Latham,R,IA,3, , ,RN,,0,0,0
2006,N00002934,Phyllis H Busansky,D,FL,9,Y,Y,DL,450658,1126417,1687909,110834
2006,N00002610,Nathan Deal,R,GA,9,Y,Y,RW,821765,242526,1073282,8991
2002,N00025071,R C Crawford,I,TX,31,Y,Y,3L,,3300,7040,3740
2016,N00034277,Sean Patrick Maloney,D,NY,18,Y,Y,DI,365170,1196225,1605254,43859
2006,N00027585,Peter A Fossett,R,OH,2, ,Y,RL,,12550,15588,3038
2016,N00034498,Ron Varasteh,D,CA,48, , ,DN,,,0,0
2002,N00025057,Gregory D Ingles,R,CA,21, ,Y,RL,,2250,4625,2375
2002,N00008046,Barbara Lee,D,CA,9,Y,Y,DW,221396,416393,856538,218749
2006,N00026883,James T Hurysz,I,VA,8,Y,Y,3L,,16551,16551,0
2016,N00035849,Wes Neuman,D,FL,7, , ,DN,,,0,0
2002,N00025266,Dawn L Bly,3,KS,3,Y,Y,3L,1000,4835,7111,1276
2016,N00035621,Dan Innis,R,NH,1, , ,RN,2500,100200,113756,11056
2002,N00025059,Jeb Bradley,R,NH,1,Y,Y,RW,531528,259829,842530,51173
2014,N00035794,David Smith,R,FL,7, ,Y,RL,7500,127937,186986,51549
2006,N00028265,John Paul Binkowski,3,MN,6,Y,Y,3L,,13010,17804,4794
2002,N00024811,Rodney Dale Scott,D,IN,3, ,Y,DN,,5954,9634,3680
2002,N00025719,C Scott Vanderhoef,R,NY,17,Y,Y,RL,70313,153683,252323,28327
2000,N00002292,Ralph M McKinney Jr,D,NC,4, , ,DN,,,0,
2002,N00025612,Kathryn Diantha Lynnes,D,MI,3,Y,Y,DL,1503,,4053,2550
2016,N00005988,Marco Montoya,D,TX,25, , ,DN,,,24,24
2016,N00029070,Jim Himes,D,CT,4,Y,Y,DI,354082,316100,691470,21288
2006,N00027822,Susan E Friedman,D,AZ,1, ,Y,DL,,8664,10621,1957
2006,N00005157,Gary Nodler,R,MO,7, , ,RN,3000,3870,8890,2020
2002,N00002408,James E Clyburn,D,SC,6,Y,Y,DW,236899,160624,422355,24832
2002,N00002167,Virgil H Goode Jr,R,VA,5,Y,Y,RW,229911,296665,692132,165556
2002,N00008725,Jim Rooker,D,PA,4, , ,DN,,11719,11719,0
2002,N00025337,Mario Diaz-Balart,R,FL,25,Y,Y,RW,442072,632938,1079245,4235
2002,N00009705,Andy Ewing,R,OK,2, , ,RN,-500,,-500,0
2016,N00035462,Yomi Faparusi,R,TN,4, , ,RN,,5250,10040,4790
1994,N00005458,Bill Powell,R,AR,2,Y,Y,RL,382,25651,87019,60986
2016,N00031690,Bruce Blakeman,R,NY,4, , ,RN,,,0,0
2006,N00003682,Rob Portman,R,OH,2, ,Y,RI,-13000,-113317,-125017,1300
2002,N00002856,Carrie Meek,D,FL,17, ,Y,DI,94534,44025,153886,15327
2014,N00028444,Jacob Turk,R,MO,5,Y,Y,RL,27,74880,122703,47796
2006,N00003677,Bob McEwen,R,OH,6, ,Y,RN,25992,329925,402661,46744
2006,N00003677,Bob McEwen,R,OH,2, ,Y,RL,25992,329925,402661,46744
2002,N00025390,Scott L Wyatt,R,UT,1, ,Y,RN,,25730,27620,1890
2016,N00036096,Jackie McPherson,D,AR,1, , ,DN,,,0,0
2002,N00009817,Dick Zimmer,R,NJ,12, , ,RN,0,,0,0
2002,N00024932,Daniel L Stevens,R,MN,7,Y,Y,RL,91308,114750,246376,40318
2016,N00005731,Jim Turner,D,TX,2, , ,DN,,,0,0
2006,N00002856,Carrie Meek,D,FL,17, , ,DN,12750,,12750,0
2006,N00028088,Yvonne Rayford Brown,R,MS,2,Y,Y,RL,39652,49088,113443,24703
2002,N00009576,Mary Ryan,D,AZ,8,Y,Y,DL,50414,114048,239052,74590
2000,N00002217,Michael J Robinson,D,NC,5, , ,DN,,,0,
2000,N00001024,Nita M Lowey,D,NY,18,Y,Y,DW,269236,1161541,2672142,1241365
2006,N00002167,Virgil H Goode Jr,R,VA,5,Y,Y,RW,285508,506517,963259,171234
2002,N00003877,William G Frazier,I,IN,2, , ,3N,258,,258,0
2006,N00025337,Mario Diaz-Balart,R,FL,25,Y,Y,RW,292638,348237,644630,3755
2006,N00026776,Elizabeth Rogers,D,AZ,5, , ,DN,,2206,2246,40
2006,N00027543,John Kanno,R,CA,18,Y,Y,RL,2100,94465,121594,25029
2016,N00035682,John Lewis,D,MT,1, , ,DN,2600,,2600,0
2016,N00029448,Julien Modica,D,VA,10, , ,DN,,,25,25
2016,N00029448,Julien Modica,D,VA,10, , ,DN,,,25,25
2006,N00001817,C W Bill Young,R,FL,10,Y,Y,RW,318784,279498,629405,31123
2014,N00035869,Monte Shaw,R,IA,3, ,Y,RL,37780,250385,323906,35741
2006,N00025104,John Arthur Smith,D,NM,2, , ,DN,1000,10250,11850,600
2010,N00002460,Bob Inglis,R,SC,4, ,Y,RL,171734,428592,629695,29369
2006,N00025342,Lou Barlow,D,OK,5, , ,DN,,,0,0
2016,N00035640,Suzanne Patrick,D,VA,2, , ,DN,,,1931,1931
2002,N00012470,Peter Christian Kennett Enwall,R,FL,5, , ,RN,,170394,170494,100
2000,N00002373,Anna Taylor Stewart,R,NC,7, , ,RN,,,0,
2002,N00006802,Willard H R Murray,D,CA,37, , ,DN,4000,1000,5000,0
2002,N00012733,Ronald Oden,D,CA,44, , ,DN,,1233,2466,1233
2006,N00002408,James E Clyburn,D,SC,6,Y,Y,DW,837628,278584,1144117,27905
2006,N00027496,Philip B Krinkie,R,MN,6, ,Y,RL,37310,339750,453730,76670
2002,N00013794,John M Nutting VII,D,ME,2, ,Y,DL,43250,222688,368116,102178
2016,N00033999,Benjamin Campos,R,CA,38,Y,Y,RC,,,0,0
2016,N00037177,Marcus Musante,D,CA,44,Y,Y,DO,,54501,56606,2105
2006,N00008046,Barbara Lee,D,CA,9,Y,Y,DW,224277,515158,959907,220472
2008,N00010953,Joe Sulzer,D,OH,18, , ,DN,-2500,-9030,-11521,9
2016,N00034549,Adriano Espaillat,D,NY,13,Y,Y,DO,,21960,27040,5080
2002,N00013861,Gloria Elyse Davis,R,CA,36, ,Y,RL,,3739,10486,6747
1996,N00004280,Jim Leach,R,IA,1,Y,Y,RW,39569,123469,491628,328590
2000,N00002363,Paul Meadows,L,NC,7, , ,3N,,,0,
2002,N00006118,Patricia Schroeder,D,CO,1, , ,DN,2000,,2000,0
2002,N00007581,Doug Ose,R,CA,3,Y,Y,RW,384604,390164,830118,55350
2016,N00035925,Niger Innis,R,NV,4, , ,RN,,,30,30
2002,N00025393,Charles A Pillsbury,3,CT,3,Y,Y,3L,2,51262,74064,22800
2006,N00028539,Bert L Sargent,L,CO,3,Y,Y,3L,,200,1170,970
2002,N00025512,Robert M Vehar,R,CO,2, ,Y,RL,,1250,5243,3993
2016,N00035899,Alan Arcand,R,MI,1, , ,RN,,,0,0
2016,N00030642,Alfred Lawson Jr,D,FL,2, , ,DN,,,0,0
2006,N00028764,Daniel R Miller,R,WA,3, ,Y,RL,,1050,1305,255
2006,N00028117,Victor D Tognazzini,R,CA,23,Y,Y,RL,11,57445,71706,14250
2016,N00035280,Corey Stapleton,R,MT,1, , ,RN,,,0,0
2016,N00035280,Corey Stapleton,R,MT,1, , ,RN,,,0,0
2016,N00006671,Lucille Roybal-Allard,D,CA,40,Y,Y,DI,102999,150029,255501,2473
2002,N00001111,Noach Dear,D,NY,9, , ,DN,1000,,1000,0
2016,N00037046,Daniel Sparks,R,MS,1, ,Y,RL,,16550,18133,1583
2006,N00007231,Elton Gallegly,R,CA,24,Y,Y,RW,144834,321165,564454,98455
2002,N00004789,Cardiss Collins,D,IL,7, , ,DN,,250,250,0
2016,N00033449,Val Demings,D,FL,10, , ,DC,10000,249000,307990,48990
2006,N00026484,Mark Alan Henry,R,TX,2, , ,RN,,4500,4500,0
2016,N00037279,Terence Strait,D,MD,4,Y,Y,DO,,7338,7629,291
2016,N00029081,Marhshall Adame,D,NC,3, , ,DN,,,0,0
2006,N00027748,John G Doll,D,KS,1,Y,Y,DL,,51334,67576,16242
2002,N00005555,Darryl F Roberts,D,OK,4,Y,Y,DL,520144,208633,769256,40479
2002,N00025035,Mike Johnson,D,CA,2,Y,Y,DL,14,6590,7779,1175
2006,N00003572,Dennis J Kucinich,D,OH,10,Y,Y,DW,189495,173631,363126,0
2016,N00034093,Rory Lancman,3,NY,6, , ,3N,,40749,46409,5660
2002,N00025644,Robert L Duvall,R,TN,5,Y,Y,RL,2500,5393,18556,10663
2016,N00033547,Jason Buck,R,UT,2, , ,RN,,,0,0
2002,N00025370,Stephen G Bassett,I,MD,8,Y,Y,3L,,1650,6187,4537
2016,N00002577,John Lewis,D,GA,5,Y,Y,DI,202499,149375,374502,22628
2006,N00026302,Greg Philips,D,PA,7, , ,DN,1000,,1000,0
2016,N00035557,Igor Birman,R,CA,7, , ,RN,,-5550,-5550,0
2002,N00024890,Steve Lefemine,3,SC,5,Y,Y,3L,,3834,17486,13652
2016,N00033656,Andre Bauer,R,SC,0, , ,RN,,1600,1600,0
2006,N00028032,Derek Casady,D,CA,52, ,Y,DL,,4650,13729,9079
2016,N00027934,Eddie Zamora,R,TX,15, , ,RN,,,0,0
2002,N00024911,Helen Mckenna Rahder,D,CA,39, ,Y,DL,,84050,96140,12090
2016,N00033885,Dennis Anderson,D,IL,14, , ,DN,,,0,0
2006,N00027236,Theresa Gerratana,D,CT,5, , ,DN,,-140,380,520
2006,N00026071,Michael Badnarik,L,TX,10,Y,Y,3L,500,313833,433285,118952
2016,N00031060,Paula Brooks,D,OH,12, , ,DN,,,0,0
2016,N00033922,Patrick McGehearty,D,TX,24, , ,DN,,,0,0
2006,N00027656,Gary B Dodds,D,NH,1, ,Y,DL,,138549,142950,4401
2016,N00038573,Michael Bob Starr,R,TX,19,Y,Y,RO,,,6259,6259
2016,N00033745,Leslie Coolidge,D,IL,6, , ,DN,,,0,0
2002,N00025776,Gregory Dennis Mikkelson,3,MN,1,Y,Y,3L,,2500,4555,2055
2002,N00003166,Van Hilleary,R,TN,4, , ,RI,14382,17800,34189,2007
2016,N00035278,Katherine Clark,D,MA,5,Y,Y,DI,177746,324701,524167,21720
2016,N00037427,Erin Houchin,R,IN,9,Y,Y,RO,15500,89580,126327,21247
2006,N00003473,Hal Rogers,R,KY,5,Y,Y,RW,353741,667929,1033153,11483
2010,N00002260,David Price,D,NC,4,Y,Y,DW,444188,383412,981711,154111
2010,N00028073,John A. Yarmuth,D,KY,3,Y,Y,DW,696597,722309,1554727,135821
2010,N00031746,Michael Engel,I,MA,1,Y,Y,3L,,1500,2635,1135
2014,N00001082,Edolphus Towns,D,NY,10, , ,DN,,5000,5000,0
2010,N00029451,Peter Bearse,R,NH,1, ,Y,RL,,5000,5485,485
2014,N00031163,Andrew Romanoff,D,CO,6,Y,Y,DL,180472,4513621,5842611,1148518
2000,N00002368,Bob Burns,L,NC,7,Y,Y,3L,,,0,
2014,N00031163,Andrew Romanoff,D,CO,6, , ,DC,180472,4513621,5842611,1148518
2010,N00031099,Maria Rodriguez,R,IL,8, ,Y,RL,7500,80070,97007,9437
2000,N00002222,Alvin Jeffrey Taylor,L,NC,9, , ,3N,,,0,
2000,N00002319,Deborah Garrett Eddins,L,NC,10,Y,Y,3L,,,0,
2010,N00029894,Dan Mielke,R,WI,7, ,Y,RL,500,451666,468059,15893
2010,N00032455,Tom Kirby,R,GA,7, ,Y,RL,,5000,5925,925
2010,N00031310,Michael Deming,R,CO,7, ,Y,RN,,609,629,20
2010,N00031707,David G. Argall,R,PA,17,Y,Y,RL,58374,270078,367246,38794
2014,N00027060,Brian M. Higgins,D,NY,26,Y,Y,DW,302310,453429,805411,49672
2014,N00036281,John Denney,3,MN,6,Y,Y,3L,,1321,2729,1408
2010,N00032111,David L. Dotson,L,VA,11,Y,Y,3L,345,1000,1680,335
2014,N00030645,Dennis Ross,R,FL,15,Y,Y,RW,918399,362194,1324025,43432
2000,N00002389,Chris Heckert,L,NC,11, , ,3N,,,0,
2014,N00031397,Dan Eichenbaum,R,NC,11, , ,RN,,,0,0
2010,N00005870,Gene Green,D,TX,29,Y,Y,DW,806926,207080,1058644,44638
2000,N00002235,John Joseph Kozlowski Jr,R,NC,12, , ,RN,,,0,
2010,N00031645,Hombre Michael Liggett,R,OH,18, ,Y,RL,,13934,25410,11476
2014,N00035592,Marcus Hunter,D,LA,5, ,Y,DL,2000,4200,6200,0
2010,N00029205,Brian Davis,R,MN,1, , ,RN,,2000,2025,25
2010,N00031039,Carl Meece,R,FL,2, ,Y,RN,,6482,7732,1250
2010,N00032168,Chris Salter,R,AL,7, ,Y,RL,,1700,2325,625
2010,N00009715,Melissa Hart,R,PA,4, , ,RN,-2000,,-2000,0
2014,N00007936,Brian Baird,D,WA,3, , ,DN,,,0,0
2014,N00036074,Jeffrey S. Miller,D,IN,9, ,Y,DL,,3758,3758,0
2010,N00030909,Martha Bozeman,D,AL,7, ,Y,DL,2000,33200,43184,7984
2010,N00030274,Georgianna W Oliver,D,OK,1, , ,DN,,52381,52381,0
2010,N00029941,Greg Conlon,R,CA,12, , ,RN,,27324,27524,200
2000,N00002312,Ronnie Wayne Adcock,D,NC,12, , ,DN,,,0,
2010,N00030876,Jon Barela,R,NM,1,Y,Y,RL,424412,1017098,1581144,139634
2014,N00033497,Mike Jackson,R,TX,36, , ,RN,,,0,0
2014,N00033931,Sylvia S. Romo,D,TX,35, , ,DN,,,0,0
2010,N00031709,Scott Baker,R,TX,8, ,Y,RL,250,6270,6680,160
2014,N00036446,Steve Laffey,R,CO,4, ,Y,RL,,403822,408893,5071
2014,N00034069,Teresa Hensley,D,MO,4, , ,DN,,,0,0
2014,N00030956,Robin Smith,R,TN,3, , ,RN,,,0,0
2010,N00030604,Elliot Richardson,D,IL,10, ,Y,DO,,166185,166560,375
2014,N00009719,Todd Platts,R,PA,19, , ,RN,-5000,,-5000,0
2010,N00031402,Michel Faulkner,R,NY,15,Y,Y,RL,14703,127322,217914,75889
2014,N00029478,"Wil Armstrong,  III",R,CO,6, , ,RN,,,0,0
2014,N00026557,Diane Goss Farrell,D,CT,4, , ,DN,,,0,0
2010,N00032447,Luis Meurice,D,FL,25, ,Y,DL,55163,15100,76608,6345
2010,N00032110,Brandon E. Roop,R,VA,7, ,Y,RN,,,0,0
2010,N00032213,Andrew Sharp,R,CA,36, ,Y,RL,,,0,0
2014,N00030177,Lee Ferrell,R,GA,2, , ,RN,,,0,0
2010,N00031124,Nan Hayworth,R,NY,19,Y,Y,RW,805198,1185012,2113940,123730
2010,N00029517,Benjamin Owen Morris,R,LA,1, , ,RN,,18150,18350,200
2010,N00031512,Ashley Woolard,R,NC,1,Y,Y,RL,39,89337,122668,33292
2014,N00006317,Stephen Sandstrom,R,UT,4, , ,RN,,,0,0
2014,N00031673,Bryan Keith Underwood,R,TX,28, , ,RN,,,0,0
2014,N00013817,Chellie Pingree,D,ME,1,Y,Y,DW,98095,317565,504314,88654
2014,N00035754,Steve Lane,R,TN,4, ,Y,RL,,27920,32635,4715
2010,N00029584,Joshua John Kowert,R,TX,4, ,Y,RL,,7353,7753,400
2014,N00036369,Nicholas Robert Troiano,I,PA,10,Y,Y,3L,,116959,162226,45267
2014,N00026459,Ben Streusand,R,TX,36, ,Y,RL,28690,119214,150344,2440
2010,N00005105,Ike Skelton,D,MO,4,Y,Y,DL,1645399,1267282,3037886,125205
2010,N00030641,Matthew M. Daly,R,CT,2, ,Y,RN,500,71033,92645,21112
2014,N00025692,Kendrick B. Meek,D,FL,17, , ,DN,1000,,1000,0
2014,N00035576,Calvin Turnquest,R,FL,18, ,Y,RL,,19400,34235,14835
2010,N00032510,Bob Schwartz,R,TN,5, ,Y,RL,,14435,17453,3018
2010,N00005906,Ron Paul,R,TX,14, ,Y,RW,30922,158966,360139,170251
2010,N00005906,Ron Paul,R,TX,14,Y,Y,RW,30922,158966,360139,170251
2014,N00034434,Charles Dumas,D,PA,5, , ,DN,,,0,0
2014,N00033247,Daniel O'Connor,D,NY,7, , ,DN,,,0,0
2010,N00032102,Douglas Sligting,3,UT,3,Y,Y,3L,,784,3221,2437
2010,N00031629,Rick Berg,R,ND,1,Y,Y,RW,555033,1376777,2183764,251954
2014,N00000554,Demetrios S Giannaros,D,CT,6, , ,DN,,,0,0
2010,N00012739,Ander Crenshaw,R,FL,4,Y,Y,RW,239724,240250,479974,0
2010,N00030678,Rebekah Elizabeth Davis,D,NE,3,Y,Y,DL,1100,27540,53034,24394
2014,N00001862,Robin Ficker,R,MD,6, , ,RN,,,0,0
2010,N00031901,Peter Lindemulder,R,IN,1, ,Y,RL,,23750,24950,1200
2010,N00031996,James Milano,R,NY,5,Y,Y,RL,850,40437,54901,13614
2014,N00036185,Nancy Najarian,D,VA,8, ,Y,DN,1000,80680,96801,15121
2010,N00032109,Jessee Ring,R,VA,9, ,Y,RL,,6836,6836,0
2014,N00031586,Vernon Parker,R,AZ,9, ,Y,RN,-500,150763,661487,511224
2014,N00034482,Leah Campos Schandlbauer,R,AZ,9, , ,RN,,,0,0
2010,N00032354,Douglas Alan Litt,D,OH,4,Y,Y,DL,5000,95,5095,0
2010,N00029627,Peter James,R,MD,4, , ,RN,,200,200,0
2014,N00031226,Jackie Walorski,R,IN,2,Y,Y,RW,872704,932507,1942714,137503
2014,N00035765,Gavin Seim,R,WA,4, ,Y,RL,,7516,13999,6483
2014,N00007397,Pete Stark,D,CA,15, , ,DN,-4000,,-4000,0
2014,N00036163,Aaron Woolf,D,NY,21,Y,Y,DL,337771,887041,1315004,90192
2010,N00032469,Herman Lee Taylor Jr,D,MD,4, ,Y,DL,,46368,55931,9563
2010,N00029840,Edwin Robert Winkler,R,AZ,3, ,Y,RL,,60050,60050,0
2010,N00030778,Christopher Scott Riggs,R,CA,44, ,Y,RL,,15950,18789,2839
2014,N00036259,Brian Slowinski,R,GA,10, ,Y,RL,,,0,0
2014,N00030772,Ruth McClung,R,AZ,7, , ,RN,,,0,0
2010,N00032458,Hank Dudek,R,GA,13, ,Y,RL,,5410,8196,2786
2014,N00036093,Thomas Casson,R,AL,3, ,Y,RL,,13550,15315,1765
2014,N00033935,Karen Porterfield,D,WA,8, , ,DN,,59909,59909,0
2010,N00028162,Harry E. Mitchell,D,AZ,5,Y,Y,DL,841441,1097327,2252556,313788
2010,N00032497,Brenda Freeman Short,D,TN,3, ,Y,DL,,11544,12874,1330
2010,N00006882,Howard P. (Buck) Mckeon,R,CA,25,Y,Y,RW,605274,587065,1253462,61123
2010,N00007335,Anna Eshoo,D,CA,14,Y,Y,DW,775587,644766,1461724,41371
2014,N00035729,Alan LaPolice,R,KS,1, ,Y,RL,7000,123196,133297,3101
2010,N00029907,Kevin Carney,R,MD,3, ,Y,RN,2000,3038,5438,400
2014,N00031513,Renee Ellmers,R,NC,2,Y,Y,RW,1371199,343635,1834712,119878
2010,N00030966,Jon David Russell,R,WA,3, ,Y,RN,,17845,27123,9278
2010,N00028946,Vernon Jones,D,GA,4, , ,DL,2178,118450,125153,4525
2014,N00030205,John P. Miglietta,3,TN,5, , ,3N,,,80,80
2014,N00036188,Howie Lind,R,VA,10, ,Y,RL,,16800,20700,3900
2010,N00029404,Lee M Zeldin,R,NY,1, , ,RN,4200,7452,20200,8548
2010,N00030051,Alan R. Bateman,R,NJ,4, ,Y,RL,5000,26900,47399,15499
2010,N00029217,Dana Walsh,R,CA,8, ,Y,RL,275,212893,1876029,1662861
2010,N00029846,Debbie Cook,D,CA,46, , ,DN,-3000,,-3000,0
2014,N00036260,S. Mitchell Swan,R,GA,10, ,Y,RL,,15352,17567,2215
2014,N00035007,David P Joyce,R,OH,14,Y,Y,RW,1516633,1210674,2783418,56111
2014,N00006825,Peter Mathews,D,CA,47, , ,DN,,50,50,0
2014,N00033418,Joe Chow,R,TX,6, , ,RN,,,0,0
2014,N00033880,Joe Coors,R,CO,7, , ,RN,-2000,-1000,-3000,0
2014,N00031382,Milton J. Sumption,D,IL,10, , ,DN,,,0,0
2014,N00004614,Kevin Cramer,R,ND,1,Y,Y,RW,536383,814169,1504112,153560
2010,N00032524,Mark J. Rawles,I,TN,8,Y,Y,3L,,1200,1200,0
2014,N00025924,Andy Horning,L,IN,8,Y,Y,3L,,1256,3811,2555
2014,N00000637,Jim Maloney,D,CT,5, , ,DN,,,0,0
2010,N00029905,Jack Hoogendyk,R,MI,6, , ,RL,863,48935,64128,14330
2010,N00029905,Jack Hoogendyk,R,MI,6, ,Y,RL,863,48935,64128,14330
2014,N00031006,Alan Nunnelee,R,MS,1,Y,Y,RW,492855,494800,994620,6965
2000,N00004150,Tom Russell,3,MI,2, , ,3N,,,0,
2014,N00033625,Kerry Bentivolio,R,MI,11, ,Y,RL,149912,292826,625822,183084
2014,N00031464,Philip Laurence Liberatore,R,CA,8, , ,RN,,,0,0
2014,N00007124,Christopher Cox,R,CA,48, , ,RN,,,0,0
2010,N00032599,Timothy Vanblommesteyn,I,NH,2,Y,Y,3L,,10350,10890,540
2010,N00030648,Yolly Roberson,D,FL,17, ,Y,DL,8500,87679,117353,21174
2010,N00001422,John E. Peterson,R,PA,5, , ,RN,-1000,,-1000,0
2010,N00027943,James Strohm,L,TX,21,Y,Y,3L,,5388,5463,75
2010,N00031152,Michael McPadden,R,VA,5, ,Y,RL,,35575,49135,13560
2014,N00035422,George Gollin,D,IL,13, ,Y,DL,,374779,478939,104160
2010,N00031221,Sharon Denise Dixon,D,IL,7, ,Y,DL,,34996,35396,400
2014,N00001150,David A. Levy,3,NY,4, , ,3N,,,0,0
2010,N00031729,Brent Wangen,L,DE,1,Y,Y,3L,,4200,5622,1422
2010,N00026782,Robert M Neeld Jr,D,FL,14, , ,DN,,1066,1616,550
2010,N00028184,Ernest Steven Haze,D,CA,20, ,Y,DL,,1500,4577,3077
2010,N00031628,"James Edward Taylor,  II",R,NC,6, ,Y,RL,,42750,45990,3240
2014,N00029662,Bill Posey,R,FL,8,Y,Y,RW,482732,485567,1077617,109318
2010,N00027529,Terri McCormick,R,WI,8, ,Y,RL,2000,156617,170105,11488
2014,N00028049,Joe Sestak,D,PA,7, , ,DN,51500,1213978,1599979,334501
2010,N00031940,Robert John Overbeek,R,MI,3, ,Y,RL,69,7359,9838,2410
2014,N00031659,Lou Gigliotti,R,TX,4, ,Y,RL,,6750,8045,1295
2014,N00036013,Dave Brat,R,VA,7,Y,Y,RW,234412,768719,1477905,474774
2014,N00034330,Shelli Yoder,D,IN,9, , ,DN,,,0,0
2014,N00035468,Meshea Poore,D,WV,2, ,Y,DL,1000,47220,71836,23616
2014,N00035306,Peter Clemens,D,UT,1, ,Y,DL,200,73850,84130,10080
2014,N00035386,Janis K. Percefull,D,AR,4, ,Y,DO,,9800,11070,1270
2010,N00027686,Steve Rathje,R,IA,2, , ,RL,,119664,131293,11629
2010,N00027686,Steve Rathje,R,IA,2, ,Y,RL,,119664,131293,11629
2014,N00031849,Princella Smith,R,AR,1, , ,RN,,300,300,0
2010,N00030685,Mark DeVol,I,TN,3,Y,Y,3L,,33870,36506,2636
2010,N00030818,John Gay,R,TX,14, ,Y,RL,,7182,14150,6968
2014,N00035406,Jeff Chapman,R,GA,1, ,Y,RL,,125050,143323,18273
2010,N00031235,Brian Riley,R,MO,4, ,Y,RL,,25025,25900,875
2014,N00035346,Buddy Carter,R,GA,1,Y,Y,RW,473724,757441,1297006,65841
2014,N00033729,Clark Hall,D,AR,1, , ,DN,,,0,0
2010,N00026631,Jeffrey Lane Fortenberry,R,NE,1,Y,Y,RW,140375,336545,539183,62263
2014,N00035520,Sharon Powe,R,AL,1, ,Y,RL,,5200,5200,0
2010,N00031728,Jake Segrest,I,CO,3,Y,Y,3L,,18766,18766,0
2014,N00027552,Tom Brinkman Jr,R,OH,2, , ,RN,,,0,0
2010,N00032779,Raymond Atkins,D,MD,2, ,Y,DL,,26150,26150,0
2014,N00033878,Marilyn M. Singleton,U,CA,13, , ,UN,,,0,0
2010,N00032449,Frank Saunders,D,GA,3,Y,Y,DL,,8918,13679,4761
2010,N00030800,Matthew Sakalosky,R,NE,2, ,Y,RL,,15485,22490,7005
2014,N00029721,Sharen Neuhardt,D,OH,10, , ,DN,,2250,2250,0
2010,N00029935,Suzanne Veronica Jones,R,CA,4, , ,RN,,1140,1140,0
2014,N00033598,Evelio Otero,R,FL,14, , ,RN,-2000,,-2000,0
